YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT
2010,111960139,484016061,8114,5935,588,139,95,54.56,39.91,3.95,0.93,0.64
2010,111960139,484016062,13051,8972,1279,207,177,55.1,37.88,5.4,0.87,0.75
2010,111960139,484016063,14046,12957,3462,1252,462,43.65,40.27,10.76,3.89,1.44
2010,111960139,484016064,33285,33652,9545,3465,539,41.36,41.81,11.86,4.31,0.67
2010,111960139,484016065,8613,6299,828,200,124,53.62,39.21,5.15,1.25,0.77
2010,111960139,484016066,11188,10447,1375,358,186,47.5,44.35,5.84,1.52,0.79
2010,111960139,484016067,36110,40744,11998,4876,582,38.29,43.2,12.72,5.17,0.62
2010,111960139,484016068,5695,6940,1362,350,82,39.47,48.1,9.44,2.43,0.57
2010,111960139,484016069,6216,5996,624,204,52,47.48,45.8,4.77,1.56,0.4
2010,111960139,484016070,10557,10003,1686,543,147,46.03,43.61,7.35,2.37,0.64
2010,111960139,484016071,4803,3897,555,54,153,50.76,41.19,5.87,0.57,1.62
2010,111960139,484016072,29243,22225,5285,1216,473,50.04,38.03,9.04,2.08,0.81
2010,111960139,484016073,26362,31165,7196,2408,960,38.72,45.77,10.57,3.54,1.41
2010,111960139,484016074,9811,6594,1091,257,133,54.85,36.87,6.1,1.44,0.74
2010,111960139,484016075,5412,4635,659,147,110,49.37,42.28,6.01,1.34,1.0
2010,111960139,484016076,21900,17877,2503,294,141,51.27,41.85,5.86,0.69,0.33
2010,111960139,484016077,8518,8260,992,134,86,47.35,45.91,5.51,0.74,0.48
2010,111960139,484016078,4229,2623,134,20,140,59.18,36.71,1.88,0.28,1.96
2010,111960139,484016079,30544,26854,5771,1889,631,46.5,40.88,8.79,2.88,0.96
2010,111960139,484016080,14292,12103,1370,165,413,50.43,42.7,4.83,0.58,1.46
2010,111960139,484016081,13260,9876,1578,312,318,52.32,38.97,6.23,1.23,1.25
2010,111960139,484016082,15530,12404,2214,475,258,50.29,40.17,7.17,1.54,0.84
2010,111960139,484016083,6703,5898,945,308,22,48.31,42.51,6.81,2.22,0.16
2010,111960139,484016084,5559,5097,1104,317,46,45.85,42.04,9.11,2.61,0.38
2010,111960139,484016085,23536,25665,14317,9538,270,32.1,35.0,19.53,13.01,0.37
2010,111960139,484016086,11214,9223,1813,297,228,49.24,40.5,7.96,1.3,1.0
2010,111960139,484016087,5620,4916,1546,546,56,44.31,38.76,12.19,4.3,0.44
2010,111960139,484016088,5600,5036,1123,277,57,46.31,41.64,9.29,2.29,0.47
2010,111960139,484016089,8200,4200,492,76,96,62.77,32.15,3.77,0.58,0.73
2010,111960139,484016090,10748,13617,1971,514,172,39.77,50.39,7.29,1.9,0.64
2010,111960139,484016091,3816,2751,345,78,42,54.27,39.12,4.91,1.11,0.6
2010,111960139,484016092,5571,4682,987,267,89,48.04,40.38,8.51,2.3,0.77
2010,111960139,484016093,4574,2737,218,23,13,60.46,36.18,2.88,0.3,0.17
2010,111960139,484016094,17676,11690,1059,352,190,57.08,37.75,3.42,1.14,0.61
2010,111960139,484016095,11096,10674,2012,559,133,45.34,43.61,8.22,2.28,0.54
2010,111960139,484016096,8578,5567,500,85,230,57.34,37.21,3.34,0.57,1.54
2010,111960139,484016097,5984,5941,1411,303,166,43.35,43.04,10.22,2.19,1.2
2010,111960139,484016098,5375,3442,291,48,117,57.96,37.12,3.14,0.52,1.26
2010,111960139,484016099,109063,128617,37609,16768,2869,36.98,43.61,12.75,5.69,0.97
2010,111960139,484016100,10410,9350,1665,470,65,47.4,42.58,7.58,2.14,0.3
2010,111960139,484016101,7916,6947,1251,450,112,47.47,41.66,7.5,2.7,0.67
2010,111960139,484016102,8169,7521,1343,374,358,45.98,42.34,7.56,2.11,2.02
2010,111960139,484016103,12656,12342,2397,651,153,44.88,43.77,8.5,2.31,0.54
2010,111960139,484016104,24407,29168,11132,4020,934,35.04,41.87,15.98,5.77,1.34
2010,111960139,484016105,73166,70387,20014,9318,943,42.09,40.49,11.51,5.36,0.54
2010,111960139,484016106,1439,1273,241,79,18,47.18,41.74,7.9,2.59,0.59
2010,111960139,484016107,21160,19420,3034,898,308,47.21,43.33,6.77,2.0,0.69
2010,111960139,484016108,6836,6272,860,140,100,48.11,44.14,6.05,0.99,0.7
2010,111960139,484016109,58189,61131,18227,6122,1041,40.21,42.24,12.6,4.23,0.72
2010,111960139,484017001,6861,7462,1716,510,211,40.94,44.52,10.24,3.04,1.26
2010,111960139,484017002,6968,7490,2506,1226,192,37.91,40.75,13.63,6.67,1.04
2010,111960139,484017003,13430,13550,3056,756,544,42.86,43.24,9.75,2.41,1.74
2010,111960139,484017004,28898,31144,9339,3103,1341,39.14,42.19,12.65,4.2,1.82
2010,111960139,484017005,4078,3923,702,186,69,45.52,43.79,7.84,2.08,0.77
2010,111960139,484017006,53205,69655,29882,10780,1844,32.17,42.12,18.07,6.52,1.12
2010,111960139,484017007,82656,126044,73165,64299,3315,23.65,36.07,20.94,18.4,0.95
2010,111960139,484017008,25842,33768,12860,5756,609,32.78,42.83,16.31,7.3,0.77
2010,111960139,484017009,5521,8197,2109,712,167,33.05,49.07,12.62,4.26,1.0
2010,111960139,484017010,5373,7495,1639,470,111,35.61,49.68,10.86,3.12,0.74
2010,111960139,484017011,50527,74789,39802,20398,1098,27.08,40.08,21.33,10.93,0.59
2010,111960139,484017012,16037,21095,9661,4839,306,30.88,40.62,18.6,9.32,0.59
2010,111960139,484017013,5428,6437,1691,623,88,38.05,45.12,11.85,4.37,0.62
2010,111960139,484017014,3110,3548,1441,607,87,35.37,40.35,16.39,6.9,0.99
2010,111960139,484017015,9772,9869,2241,285,184,43.72,44.15,10.03,1.28,0.82
2010,111960139,484017016,6149,7706,1387,399,171,38.89,48.74,8.77,2.52,1.08
2010,111960139,484017017,23653,27977,6095,1195,422,39.86,47.15,10.27,2.01,0.71
2010,111960139,484017018,38104,47262,12412,3891,1316,37.0,45.89,12.05,3.78,1.28
2010,111960139,484017019,10397,10796,1955,518,84,43.78,45.46,8.23,2.18,0.35
2010,111960139,484017020,12566,18258,5253,2181,230,32.65,47.44,13.65,5.67,0.6
2010,111960139,484017021,2702,3266,1177,332,38,35.95,43.46,15.66,4.42,0.51
2010,111960139,484017022,7296,8696,1492,354,78,40.72,48.54,8.33,1.98,0.44
2010,111960139,484017023,1828,2869,749,280,28,31.77,49.86,13.02,4.87,0.49
2010,111960139,484017024,16719,21597,5838,1555,316,36.33,46.92,12.68,3.38,0.69
2010,111960139,484017025,12432,13054,3513,1077,333,40.88,42.93,11.55,3.54,1.1
2010,111960139,484017026,5059,7641,2536,807,97,31.34,47.34,15.71,5.0,0.6
2010,111960139,484017027,3801,4909,918,238,35,38.39,49.58,9.27,2.4,0.35
2010,111960139,484017028,20328,26957,7527,2273,599,35.24,46.73,13.05,3.94,1.04
2010,111960139,484017029,32715,41123,12190,3179,1330,36.13,45.42,13.46,3.51,1.47
2010,111960139,484017030,17556,20159,4053,951,278,40.83,46.88,9.43,2.21,0.65
2010,111960139,484017031,9652,13280,5962,2540,142,30.57,42.06,18.88,8.04,0.45
2010,111960139,484017032,9304,11373,2812,726,205,38.1,46.57,11.52,2.97,0.84
2010,111960139,484018001,13176,14453,4294,1462,321,39.09,42.88,12.74,4.34,0.95
2010,111960139,484018002,5349,6727,1634,786,28,36.83,46.32,11.25,5.41,0.19
2010,111960139,484018003,4242,4894,1120,275,7,40.25,46.44,10.63,2.61,0.07
2010,111960139,484018004,65810,79036,27330,9210,1437,36.0,43.23,14.95,5.04,0.79
2010,111960139,484018005,5789,4942,746,186,24,49.53,42.29,6.38,1.59,0.21
2010,111960139,484018006,9075,11215,2768,1388,210,36.81,45.49,11.23,5.63,0.85
2010,111960139,484018007,7010,7349,1895,726,6,41.27,43.27,11.16,4.27,0.04
2010,111960139,484018008,15545,19016,7022,2932,277,34.7,42.45,15.68,6.55,0.62
2010,111960139,484018009,20953,8641,1039,184,204,67.54,27.86,3.35,0.59,0.66
2010,111960139,484018010,13812,15040,3260,596,152,42.03,45.77,9.92,1.81,0.46
2010,111960139,484018011,9551,8948,2011,430,113,45.37,42.5,9.55,2.04,0.54
2010,111960139,484018012,15712,17698,3844,1068,200,40.79,45.94,9.98,2.77,0.52
2010,111960139,484018013,2942,3450,725,351,6,39.36,46.16,9.7,4.7,0.08
2010,111960139,484018014,9329,8860,1994,351,92,45.23,42.96,9.67,1.7,0.45
2010,111960139,484018015,35623,40190,9283,2167,708,40.49,45.69,10.55,2.46,0.8
2010,111960139,484018016,15717,15652,4049,1009,380,42.7,42.52,11.0,2.74,1.03
2010,111960139,484018017,106269,134238,71190,44047,1123,29.78,37.62,19.95,12.34,0.31
2010,111960139,484018018,10348,12519,3983,1057,204,36.81,44.53,14.17,3.76,0.73
2010,111960139,484018019,6192,4901,452,44,45,53.22,42.13,3.89,0.38,0.39
2010,111960139,484019001,864,1384,210,51,29,34.04,54.53,8.27,2.01,1.14
2010,111960139,484019002,1348,2042,330,68,42,35.2,53.32,8.62,1.78,1.1
2010,111960139,484019003,587,635,36,7,17,45.79,49.53,2.81,0.55,1.33
2010,111960139,484019004,9695,16344,3209,1467,232,31.33,52.81,10.37,4.74,0.75
2010,111960139,484019005,6804,8375,1818,395,185,38.71,47.65,10.34,2.25,1.05
2010,111960139,484019006,133068,220173,88333,36640,9661,27.28,45.13,18.11,7.51,1.98
2010,111960139,484019007,7056,6054,869,131,49,49.83,42.76,6.14,0.93,0.35
2010,111960139,484019008,1148,1870,442,53,52,32.2,52.45,12.4,1.49,1.46
2010,111960139,484019009,26463,41361,9332,2760,1285,32.59,50.94,11.49,3.4,1.58
2010,111960139,484019010,4375,7795,1320,288,232,31.23,55.64,9.42,2.06,1.66
2010,111960139,484019011,2594,3382,297,132,92,39.93,52.05,4.57,2.03,1.42
2010,111960139,484019012,7073,12071,1956,422,343,32.35,55.21,8.95,1.93,1.57
2010,111960139,484019013,4346,5904,578,268,138,38.69,52.55,5.15,2.39,1.23
2010,111960139,484019014,16429,13653,1910,508,569,49.68,41.29,5.78,1.54,1.72
2010,111960139,484019015,762,782,64,17,21,46.29,47.51,3.89,1.03,1.28
2010,111960139,484019016,1331,1547,221,25,52,41.91,48.71,6.96,0.79,1.64
2010,111960139,484019017,17503,16652,2876,402,607,46.01,43.77,7.56,1.06,1.6
2010,111960139,484019018,42749,63187,12843,7345,6043,32.34,47.81,9.72,5.56,4.57
2010,111960139,484019019,20964,39351,21772,28810,7497,17.71,33.24,18.39,24.33,6.33
2010,111960139,484019020,1860,2472,214,94,24,39.88,53.0,4.59,2.02,0.51
2010,111960139,484019021,99274,166869,43850,20049,3849,29.73,49.98,13.13,6.0,1.15
2010,111960139,484019022,6052,6788,868,264,92,43.03,48.27,6.17,1.88,0.65
2010,111960139,484019023,512,506,152,23,6,42.7,42.2,12.68,1.92,0.5
2010,111960139,484019024,2371,1929,300,30,144,49.66,40.41,6.28,0.63,3.02
2010,111960139,484019025,17028,27215,4517,550,1134,33.76,53.95,8.95,1.09,2.25
2010,111960139,484019026,152941,314028,98507,65511,14987,23.68,48.61,15.25,10.14,2.32
2010,111960139,484019027,832,950,87,32,21,43.29,49.43,4.53,1.66,1.09
2010,111960139,484019028,523,779,125,40,16,35.27,52.53,8.43,2.7,1.08
2010,111960139,484019029,1948,2624,652,192,56,35.6,47.95,11.92,3.51,1.02
2010,111960139,484019030,1540,1489,274,40,28,45.68,44.17,8.13,1.19,0.83
2010,111960139,484019031,75736,124001,23770,5257,7319,32.08,52.52,10.07,2.23,3.1
2010,111960139,484019032,2048,2790,470,110,72,37.3,50.82,8.56,2.0,1.31
2010,111960139,484019033,25995,34137,9603,3687,885,34.98,45.94,12.92,4.96,1.19
2010,111960139,484019034,1676,2662,572,118,94,32.72,51.97,11.17,2.3,1.84
2010,111960139,484019035,307,425,53,22,10,37.58,52.02,6.49,2.69,1.22
2010,111960139,484019036,3650,2428,142,8,50,58.14,38.67,2.26,0.13,0.8
2010,111960139,484019037,2256,2874,340,54,18,40.71,51.86,6.13,0.97,0.32
2010,111960139,484019038,17356,26811,7557,4306,663,30.61,47.29,13.33,7.6,1.17
2010,111960139,484019039,262319,481549,149621,157620,25345,24.37,44.73,13.9,14.64,2.35
2010,111960139,484019040,352,484,116,15,9,36.07,49.59,11.89,1.54,0.92
2010,111960139,484019041,6010,9646,2626,97,784,31.36,50.34,13.7,0.51,4.09
2010,111960139,484019042,2359,2713,304,45,153,42.32,48.67,5.45,0.81,2.74
2010,111960139,484019043,1295,1054,113,14,15,51.99,42.31,4.54,0.56,0.6
2010,111960139,484019044,10200,15200,4704,1376,408,31.99,47.67,14.75,4.32,1.28
2010,111960139,484019045,11225,15901,1962,153,1549,36.46,51.64,6.37,0.5,5.03
2010,111960139,484019046,85319,182647,80266,71298,8480,19.93,42.67,18.75,16.66,1.98
2010,111960139,484019047,5057,7540,1997,756,1410,30.17,44.99,11.92,4.51,8.41
2010,111960139,484019048,71611,129970,38670,11833,3682,28.0,50.82,15.12,4.63,1.44
2010,111960139,484019049,10762,17406,6354,2840,216,28.64,46.32,16.91,7.56,0.57
2010,111960139,484019050,762,950,79,14,11,41.96,52.31,4.35,0.77,0.61
2010,111960139,484019051,1382,2161,523,85,54,32.87,51.39,12.44,2.02,1.28
2010,111960139,484020001,587,403,26,6,2,57.32,39.36,2.54,0.59,0.2
2010,111960139,484020002,21835,16682,2921,885,173,51.38,39.26,6.87,2.08,0.41
2010,111960139,484020003,1225,963,142,24,14,51.73,40.67,6.0,1.01,0.59
2010,111960139,484020004,477,393,70,17,5,49.58,40.85,7.28,1.77,0.52
2010,111960139,484020005,6120,5147,1634,559,166,44.91,37.77,11.99,4.1,1.22
2010,111960139,484020006,5971,7702,1894,815,85,36.26,46.77,11.5,4.95,0.52
2010,111960139,484020007,1602,648,57,14,29,68.17,27.57,2.43,0.6,1.23
2010,111960139,484020008,386,342,61,9,4,48.13,42.64,7.61,1.12,0.5
2010,111960139,484020009,3260,3085,257,56,12,48.88,46.25,3.85,0.84,0.18
2010,111960139,484020010,5343,5353,2113,752,51,39.25,39.33,15.52,5.52,0.37
2010,111960139,484020011,692,343,23,6,14,64.19,31.82,2.13,0.56,1.3
2010,111960139,484020012,5492,2690,243,45,36,64.57,31.62,2.86,0.53,0.42
2010,111960139,484020013,1301,1009,253,84,10,48.96,37.98,9.52,3.16,0.38
2010,111960139,484020014,8833,9716,4300,1215,174,36.44,40.09,17.74,5.01,0.72
2010,111960139,484020015,3258,1058,27,5,36,74.32,24.13,0.62,0.11,0.82
2010,111960139,484020016,6435,1194,19,4,29,83.78,15.54,0.25,0.05,0.38
2010,111960139,484020017,1916,1159,29,5,19,61.25,37.05,0.93,0.16,0.61
2010,111960139,484020018,483,271,21,1,2,62.08,34.83,2.7,0.13,0.26
2010,111960139,484020019,1865,964,67,11,2,64.11,33.14,2.3,0.38,0.07
2010,111960139,484020020,2384,962,158,61,32,66.28,26.74,4.39,1.7,0.89
2010,111960139,484020021,6582,5226,1565,315,173,47.49,37.7,11.29,2.27,1.25
2010,111960139,484020022,369,388,51,8,6,44.89,47.2,6.2,0.97,0.73
2010,111960139,484020023,6402,8187,1990,562,179,36.96,47.27,11.49,3.24,1.03
2010,111960139,484020024,2495,960,104,10,10,69.71,26.82,2.91,0.28,0.28
2010,111960139,484020025,6280,3760,1024,188,40,55.61,33.3,9.07,1.66,0.35
2010,111960139,484020026,3545,2982,583,138,27,48.73,40.99,8.01,1.9,0.37
2010,111960139,484020027,1604,627,87,5,24,68.34,26.71,3.71,0.21,1.02
2010,111960139,484020028,9385,7482,1007,333,89,51.3,40.89,5.5,1.82,0.49
2010,111960139,484020029,2806,992,119,32,14,70.8,25.03,3.0,0.81,0.35
2010,111960139,484020030,2760,2771,1399,1243,85,33.42,33.56,16.94,15.05,1.03
2010,111960139,484020031,3795,2694,464,91,27,53.67,38.1,6.56,1.29,0.38
2010,111960139,484020032,547,395,24,0,2,56.51,40.81,2.48,0.0,0.21
2010,111960139,484020033,692,1073,333,180,5,30.31,47.0,14.59,7.88,0.22
2010,111960139,484020034,711,525,68,4,20,53.54,39.53,5.12,0.3,1.51
2010,111960139,484020035,107,235,114,36,4,21.57,47.38,22.98,7.26,0.81
2010,111960139,484020036,2874,1822,220,10,14,58.18,36.88,4.45,0.2,0.28
2010,111960139,484020037,2650,1228,104,25,37,65.53,30.37,2.57,0.62,0.91
2010,111960139,484020038,1054,847,61,7,1,53.5,42.99,3.1,0.36,0.05
2010,111960139,484020039,23431,27858,9047,3730,622,36.22,43.07,13.99,5.77,0.96
2010,111960139,484020040,4127,1287,117,6,26,74.19,23.13,2.1,0.11,0.47
2010,111960139,484020041,16613,8218,1719,625,69,60.98,30.16,6.31,2.29,0.25
2010,111960139,484020042,4008,3725,615,206,36,46.66,43.36,7.16,2.4,0.42
2010,111960139,484020043,38054,32455,10553,4739,1025,43.83,37.38,12.15,5.46,1.18
2010,111960139,484020044,18718,14467,2905,827,356,50.22,38.81,7.79,2.22,0.96
2010,111960139,484020045,1955,2777,1155,549,77,30.02,42.64,17.73,8.43,1.18
2010,111960139,484020046,1612,1453,80,20,11,50.76,45.75,2.52,0.63,0.35
2010,111960139,484020047,38,46,2,1,0,43.68,52.87,2.3,1.15,0.0
2010,111960139,484020048,755,406,12,0,6,64.04,34.44,1.02,0.0,0.51
2010,111960139,484020049,507,491,58,6,4,47.56,46.06,5.44,0.56,0.38
2010,111960139,484020050,2149,1203,81,12,36,61.74,34.56,2.33,0.34,1.03
2010,111960139,484020051,3051,888,19,3,56,75.95,22.11,0.47,0.07,1.39
2010,111960139,484020052,2735,2582,825,278,28,42.42,40.04,12.79,4.31,0.43
2010,111960139,484020053,528,464,114,53,3,45.44,39.93,9.81,4.56,0.26
2010,111960139,484020054,158,194,26,2,3,41.25,50.65,6.79,0.52,0.78
2010,111960139,484020055,1749,1366,130,39,16,53.0,41.39,3.94,1.18,0.48
2010,111960139,484020056,714,495,108,22,26,52.31,36.26,7.91,1.61,1.9
2010,111960139,484020057,15323,14692,4528,1575,375,41.99,40.26,12.41,4.32,1.03
2010,111960139,484020058,8467,3665,298,48,141,67.1,29.04,2.36,0.38,1.12
2010,111960139,484020059,19087,14247,2646,1051,309,51.12,38.15,7.09,2.81,0.83
2010,111960139,484020060,1318,1223,53,3,4,50.67,47.02,2.04,0.12,0.15
2010,111960139,484020061,1452,864,39,11,12,61.06,36.33,1.64,0.46,0.5
2010,111960139,484020062,178,302,63,18,1,31.67,53.74,11.21,3.2,0.18
2010,111960139,484020063,1020,1622,679,345,10,27.75,44.12,18.47,9.39,0.27
2010,111960139,484020064,3201,3101,428,56,28,46.98,45.51,6.28,0.82,0.41
2010,111960139,484020065,761,341,26,2,3,67.17,30.1,2.29,0.18,0.26
2010,111960139,484020066,2503,1866,437,132,62,50.06,37.32,8.74,2.64,1.24
2010,111960139,484020067,67386,92343,44183,44456,1063,27.02,37.02,17.71,17.82,0.43
2010,111960139,484020068,8418,8398,2118,1025,125,41.91,41.81,10.55,5.1,0.62
2010,111960139,484020069,1314,879,45,5,8,58.37,39.05,2.0,0.22,0.36
2010,111960139,484020070,3456,2529,550,134,48,51.45,37.65,8.19,1.99,0.71
2010,111960139,484020071,1655,1029,140,12,21,57.93,36.02,4.9,0.42,0.74
2010,111960139,484020072,3263,2661,185,24,22,53.01,43.23,3.01,0.39,0.36
2010,111960139,484020073,12990,12463,2879,634,512,44.07,42.28,9.77,2.15,1.74
2010,111960139,484020074,241,215,8,0,2,51.72,46.14,1.72,0.0,0.43
2010,111960139,484020075,1311,905,260,63,9,51.45,35.52,10.2,2.47,0.35
2010,111960139,484020076,1716,1277,81,29,13,55.07,40.98,2.6,0.93,0.42
2010,111960139,484020077,1068,1717,400,177,23,31.55,50.72,11.82,5.23,0.68
2010,111960139,484020078,344,528,122,44,2,33.08,50.77,11.73,4.23,0.19
2010,111960139,484020079,23721,34087,13293,6823,389,30.29,43.53,16.97,8.71,0.5
2010,111960139,484020080,714,516,17,4,3,56.94,41.15,1.36,0.32,0.24
2010,111960139,484020081,1131,565,81,10,8,63.01,31.48,4.51,0.56,0.45
2010,111960139,484020082,1916,1614,177,30,19,51.01,42.97,4.71,0.8,0.51
2010,111960139,484020083,3008,3206,1332,444,74,37.3,39.76,16.52,5.51,0.92
2010,111960139,484020084,1021,1664,573,381,13,27.96,45.56,15.69,10.43,0.36
2010,111960139,484020085,13417,6509,616,34,139,64.77,31.42,2.97,0.16,0.67
2010,111960139,484020086,359,376,65,24,5,43.31,45.36,7.84,2.9,0.6
2010,111960139,484020087,1484,2036,177,112,5,38.91,53.38,4.64,2.94,0.13
2010,111960139,484020088,1367,1104,99,25,30,52.08,42.06,3.77,0.95,1.14
2010,111960139,484020089,1036,878,108,9,1,50.98,43.21,5.31,0.44,0.05
2010,111960139,484020090,2914,2632,772,208,48,44.33,40.04,11.74,3.16,0.73
2010,111960139,484020091,1447,1986,1053,1114,46,25.63,35.18,18.65,19.73,0.81
2010,111960139,484020092,541,640,119,49,13,39.72,46.99,8.74,3.6,0.95
2010,111960139,484020093,182,248,18,3,2,40.18,54.75,3.97,0.66,0.44
2010,111960139,484020094,764,971,50,0,12,42.52,54.03,2.78,0.0,0.67
2010,111960139,484020095,2347,1297,81,2,16,62.7,34.65,2.16,0.05,0.43
2010,111960139,484020096,261,313,99,45,2,36.25,43.47,13.75,6.25,0.28
2010,111960139,484020097,881,725,33,9,6,53.26,43.83,2.0,0.54,0.36
2010,111960139,484020098,2441,1487,147,10,24,59.41,36.19,3.58,0.24,0.58
2010,111960139,484020099,257,169,5,1,12,57.88,38.06,1.13,0.23,2.7
2010,111960139,484020100,273,177,25,7,2,56.4,36.57,5.17,1.45,0.41
2010,111960139,484020101,421,244,22,4,3,60.66,35.16,3.17,0.58,0.43
2010,111960139,484020102,1421,1940,582,205,9,34.18,46.67,14.0,4.93,0.22
2010,111960139,484020103,2402,2355,336,188,11,45.39,44.5,6.35,3.55,0.21
2010,111960139,484020104,1245,1032,77,3,16,52.47,43.49,3.24,0.13,0.67
2010,111960139,484020105,3635,3833,73,2,30,48.0,50.61,0.96,0.03,0.4
2010,111960139,484020106,141,121,17,0,2,50.18,43.06,6.05,0.0,0.71
2010,111960139,484020107,6675,8142,2622,1517,61,35.1,42.81,13.79,7.98,0.32
2010,111960139,484020108,1930,1806,206,38,18,48.27,45.17,5.15,0.95,0.45
2010,111960139,484020109,4041,4105,1622,530,151,38.67,39.29,15.52,5.07,1.45
2010,111960139,484020110,862,597,29,1,0,57.89,40.09,1.95,0.07,0.0
2010,111960139,484020111,2254,1475,278,18,113,54.47,35.65,6.72,0.43,2.73
2010,111960139,484020112,1158,922,195,59,6,49.49,39.4,8.33,2.52,0.26
2010,111960139,484020113,1445,1106,86,6,9,54.49,41.7,3.24,0.23,0.34
2010,111960139,484020114,369,239,35,6,5,56.42,36.54,5.35,0.92,0.76
2010,111960139,484020115,2100,2604,1245,597,28,31.94,39.61,18.94,9.08,0.43
2010,111960139,484020116,2706,955,110,6,12,71.42,25.2,2.9,0.16,0.32
2010,111960139,484020117,1259,842,146,11,21,55.24,36.95,6.41,0.48,0.92
2010,111960139,484020118,1496,809,28,2,5,63.93,34.57,1.2,0.09,0.21
2010,111960139,484020119,182,181,16,2,0,47.77,47.51,4.2,0.52,0.0
2010,111960139,484020120,150,187,18,3,2,41.67,51.94,5.0,0.83,0.56
2010,111960139,484020121,329,245,44,7,4,52.31,38.95,7.0,1.11,0.64
2010,111960139,484020122,250,355,36,3,2,38.7,54.95,5.57,0.46,0.31
2010,111960139,484020123,1363,1045,97,13,14,53.83,41.27,3.83,0.51,0.55
2010,111960139,484020124,10130,5063,883,209,39,62.06,31.02,5.41,1.28,0.24
2010,111960139,484020125,5243,4538,313,21,51,51.57,44.64,3.08,0.21,0.5
2010,111960139,484020126,3084,1447,118,3,19,66.02,30.98,2.53,0.06,0.41
2010,111960139,484020127,643,479,51,3,0,54.68,40.73,4.34,0.26,0.0
2010,111960139,484020128,707,369,81,19,3,59.97,31.3,6.87,1.61,0.25
2010,111960139,484020129,107,178,26,3,0,34.08,56.69,8.28,0.96,0.0
2010,111960139,484020130,3300,2015,321,48,152,56.55,34.53,5.5,0.82,2.6
2010,111960139,484020131,6059,4507,269,60,26,55.48,41.27,2.46,0.55,0.24
2010,111960139,484020132,474,535,122,24,14,40.55,45.77,10.44,2.05,1.2
2010,111960139,484020133,1936,1570,196,20,20,51.74,41.96,5.24,0.53,0.53
2010,111960139,484020134,13921,7827,733,235,222,60.69,34.12,3.2,1.02,0.97
2010,111960139,484020135,2522,3304,332,86,70,39.94,52.33,5.26,1.36,1.11
2010,111960139,484020136,5106,3960,363,57,54,53.52,41.51,3.81,0.6,0.57
2010,111960139,484020137,1661,1426,67,11,27,52.04,44.67,2.1,0.34,0.85
2010,111960139,484020138,257,156,20,6,3,58.14,35.29,4.52,1.36,0.68
2010,111960139,484020139,1349,576,32,3,7,68.58,29.28,1.63,0.15,0.36
2010,111960139,484020140,314,387,55,8,3,40.94,50.46,7.17,1.04,0.39
2010,111960139,484020141,4149,2947,561,107,46,53.12,37.73,7.18,1.37,0.59
2010,111960139,484020142,797,279,20,5,10,71.74,25.11,1.8,0.45,0.9
2010,111960139,484020143,4568,2823,892,234,46,53.35,32.97,10.42,2.73,0.54
2010,111960139,484020144,533,495,33,1,7,49.86,46.3,3.09,0.09,0.65
2010,111960139,484020145,1036,1387,462,305,13,32.34,43.3,14.42,9.52,0.41
2010,111960139,484020146,1526,945,25,1,11,60.85,37.68,1.0,0.04,0.44
2010,111960139,484020147,150,182,16,0,0,43.1,52.3,4.6,0.0,0.0
2010,111960139,484020148,1209,544,34,0,13,67.17,30.22,1.89,0.0,0.72
2010,111960139,484020149,844,459,68,9,18,60.37,32.83,4.86,0.64,1.29
2010,111960139,484020150,3866,4190,1489,527,55,38.18,41.37,14.7,5.2,0.54
2010,111960139,484020151,203,176,0,0,0,53.56,46.44,0.0,0.0,0.0
2010,111960139,484020152,1362,564,34,0,35,68.27,28.27,1.7,0.0,1.75
2010,111960139,484020153,2154,1782,327,50,47,49.4,40.87,7.5,1.15,1.08
2010,111960139,484020154,1435,756,15,4,9,64.67,34.07,0.68,0.18,0.41
2010,111960139,484020155,482,336,19,1,43,54.71,38.14,2.16,0.11,4.88
2010,111960139,484020156,1755,1275,207,27,16,53.51,38.87,6.31,0.82,0.49
2010,111960139,484020157,4072,5452,2472,2560,228,27.54,36.88,16.72,17.32,1.54
2010,111960139,484020158,1251,753,66,5,11,59.97,36.1,3.16,0.24,0.53
2010,111960139,484020159,2816,2022,129,13,26,56.25,40.39,2.58,0.26,0.52
2010,111960139,484020160,677,547,61,2,8,52.28,42.24,4.71,0.15,0.62
2010,111960139,484020161,1217,1126,71,7,17,49.92,46.19,2.91,0.29,0.7
2010,111960139,484020162,888,759,30,2,14,52.45,44.83,1.77,0.12,0.83
2010,111960139,484020163,951,429,89,15,12,63.57,28.68,5.95,1.0,0.8
2010,111960139,484020164,1908,1075,28,5,8,63.1,35.55,0.93,0.17,0.26
2010,111960139,484020165,756,564,54,5,7,54.55,40.69,3.9,0.36,0.51
2010,111960139,484020166,5107,4174,787,235,25,49.45,40.41,7.62,2.28,0.24
2010,111960139,484020167,1014,904,4,0,9,52.51,46.82,0.21,0.0,0.47
2010,111960139,484020168,510,344,43,18,7,55.31,37.31,4.66,1.95,0.76
2010,111960139,484020169,2156,1113,146,14,37,62.2,32.11,4.21,0.4,1.07
