GEOLEV2,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
484016064,21656,64457,25.15,74.85
484016065,13603,3234,80.79,19.21
484016066,9385,15976,37.01,62.99
484016067,15551,84023,15.62,84.38
484016068,1022,14295,6.67,93.33
484016069,4476,9496,32.04,67.96
484016070,6217,17990,25.68,74.32
484016071,3240,6780,32.34,67.66
484016072,21426,41000,34.32,65.68
484016073,5980,65985,8.31,91.69
484016074,11608,7248,61.56,38.44
484016075,5400,6189,46.6,53.4
484016076,17559,28090,38.47,61.53
484016077,16809,2375,87.62,12.38
484016078,7644,0,100.0,0.0
484016079,35219,34976,50.17,49.83
484016080,23958,6642,78.29,21.71
484016081,4440,22578,16.43,83.57
484016082,11221,21663,34.12,65.88
484016083,5900,8916,39.82,60.18
484016084,6949,5924,53.98,46.02
484016085,42941,35040,55.07,44.93
484016086,7978,16344,32.8,67.2
484016087,1206,12236,8.97,91.03
484016088,6544,6364,50.7,49.3
484016089,10900,2972,78.58,21.42
484016090,25217,3528,87.73,12.27
484016091,3999,3297,54.81,45.19
484016092,4695,7536,38.39,61.61
484016093,5616,2392,70.13,29.87
484016094,23556,9534,71.19,28.81
484016095,17572,8605,67.13,32.87
484016096,13220,2525,83.96,16.04
484016097,6673,8068,45.27,54.73
484016098,9823,0,100.0,0.0
484016099,25740,287256,8.22,91.78
484016100,5025,18305,21.54,78.46
484016101,10500,7040,59.86,40.14
484016102,7937,10975,41.97,58.03
484016103,5821,24174,19.41,80.59
484016104,13901,59938,18.83,81.17
484016105,22924,161273,12.45,87.55
484016106,3212,0,100.0,0.0
484016107,28186,19242,59.43,40.57
484016108,8052,7208,52.77,47.23
484016109,59273,95412,38.32,61.68
484017001,8970,8765,50.58,49.42
484017002,8170,11084,42.43,57.57
484017003,8246,25155,24.69,75.31
484017004,25580,52326,32.83,67.17
484017005,9404,0,100.0,0.0
484017006,17549,156727,10.07,89.93
484017007,13934,350662,3.82,96.18
484017008,6969,76695,8.33,91.67
484017009,6839,10780,38.82,61.18
484017010,6029,9945,37.74,62.26
484017011,7614,187958,3.89,96.11
484017012,7106,47242,13.07,86.93
484017013,3440,11590,22.89,77.11
484017014,4727,4488,51.3,48.7
484017015,8692,15135,36.48,63.52
484017016,6345,10445,37.79,62.21
484017017,10243,52285,16.38,83.62
484017018,7724,100909,7.11,92.89
484017019,7177,18018,28.49,71.51
484017020,19421,21330,47.66,52.34
484017021,2652,5253,33.55,66.45
484017022,2400,16914,12.43,87.57
484017023,2648,3486,43.17,56.83
484017024,13923,34728,28.62,71.38
484017025,12696,19359,39.61,60.39
484017026,8674,8415,50.76,49.24
484017027,5073,5559,47.71,52.29
484017028,11398,49524,18.71,81.29
484017029,16802,79777,17.4,82.6
484017030,14840,31113,32.29,67.71
484017031,2584,30512,7.81,92.19
484017032,1510,24246,5.86,94.14
484018001,17463,18160,49.02,50.98
484018002,8119,7074,53.44,46.56
484018003,8286,2823,74.59,25.41
484018004,44300,150833,22.7,77.3
484018005,9616,3078,75.75,24.25
484018006,4074,22253,15.47,84.53
484018007,5232,12962,28.76,71.24
484018008,10110,37721,21.14,78.86
484018009,31481,2604,92.36,7.64
484018010,26588,8410,75.97,24.03
484018011,8908,13750,39.32,60.68
484018012,20913,20278,50.77,49.23
484018013,3960,3945,50.09,49.91
484018014,15018,7085,67.95,32.05
484018015,46507,46463,50.02,49.98
484018016,17282,21610,44.44,55.56
484018017,40815,336417,10.82,89.18
484018018,5656,23816,19.19,80.81
484018019,12316,0,100.0,0.0
484019001,2696,0,100.0,0.0
484019002,3982,0,100.0,0.0
484019003,1341,0,100.0,0.0
484019004,6102,26528,18.7,81.3
484019005,1869,16720,10.05,89.95
484019006,1920,521629,0.37,99.63
484019007,9654,5390,64.17,35.83
484019008,121,3636,3.22,96.78
484019009,17981,67987,20.92,79.08
484019010,1938,13178,12.82,87.18
484019011,668,6177,9.76,90.24
484019012,3451,20262,14.55,85.45
484019013,2034,9900,17.04,82.96
484019014,24943,10467,70.44,29.56
484019015,1709,0,100.0,0.0
484019016,3332,0,100.0,0.0
484019017,33782,6900,83.04,16.96
484019018,11006,133207,7.63,92.37
484019019,33,122327,0.03,99.97
484019020,1593,3336,32.32,67.68
484019021,5653,352187,1.58,98.42
484019022,7680,7080,52.03,47.97
484019023,1259,0,100.0,0.0
484019024,5065,0,100.0,0.0
484019025,9379,46350,16.83,83.17
484019026,443,675786,0.07,99.93
484019027,2012,0,100.0,0.0
484019028,1579,0,100.0,0.0
484019029,1216,4580,20.98,79.02
484019030,3558,0,100.0,0.0
484019031,13510,241582,5.3,94.7
484019032,272,5574,4.65,95.35
484019033,16373,62454,20.77,79.23
484019034,2162,3262,39.86,60.14
484019035,857,0,100.0,0.0
484019036,6702,0,100.0,0.0
484019037,994,4902,16.86,83.14
484019038,13720,46032,22.96,77.04
484019039,0,1129652,0.0,100.0
484019040,1028,0,100.0,0.0
484019041,12140,8316,59.35,40.65
484019042,5835,0,100.0,0.0
484019043,2622,0,100.0,0.0
484019044,1616,31960,4.81,95.19
484019045,6183,26628,18.84,81.16
484019046,0,443464,0.0,100.0
484019047,55,17598,0.31,99.69
484019048,543,268501,0.2,99.8
484019049,3528,35930,8.94,91.06
484019050,1914,0,100.0,0.0
484019051,1110,3258,25.41,74.59
484020001,1084,0,100.0,0.0
484020002,28466,16687,63.04,36.96
484020003,2495,0,100.0,0.0
484020004,1009,0,100.0,0.0
484020005,7328,6795,51.89,48.11
484020006,4734,12820,26.97,73.03
484020007,26,2409,1.07,98.93
484020008,842,0,100.0,0.0
484020009,3037,4050,42.85,57.15
484020010,11502,2850,80.14,19.86
484020011,1151,0,100.0,0.0
484020012,9271,0,100.0,0.0
484020013,32,2746,1.15,98.85
484020014,1045,24372,4.11,95.89
484020015,1855,2830,39.59,60.41
484020016,8509,0,100.0,0.0
484020017,3302,0,100.0,0.0
484020018,819,0,100.0,0.0
484020019,3048,0,100.0,0.0
484020020,3855,0,100.0,0.0
484020021,6453,8180,44.1,55.9
484020022,856,0,100.0,0.0
484020023,6312,11915,34.63,65.37
484020024,3802,0,100.0,0.0
484020025,340,11676,2.83,97.17
484020026,7657,0,100.0,0.0
484020027,2453,0,100.0,0.0
484020028,9830,9642,50.48,49.52
484020029,4258,0,100.0,0.0
484020030,465,8221,5.35,94.65
484020031,4246,3161,57.32,42.68
484020032,1033,0,100.0,0.0
484020033,2402,0,100.0,0.0
484020034,1417,0,100.0,0.0
484020035,524,0,100.0,0.0
484020036,5256,0,100.0,0.0
484020037,4330,0,100.0,0.0
484020038,2048,0,100.0,0.0
484020039,16721,52545,24.14,75.86
484020040,5989,0,100.0,0.0
484020041,18542,10392,64.08,35.92
484020042,6885,2200,75.78,24.22
484020043,6855,84938,7.47,92.53
484020044,9544,29952,24.16,75.84
484020045,4069,2810,59.15,40.85
484020046,3313,0,100.0,0.0
484020047,90,0,100.0,0.0
484020048,1304,0,100.0,0.0
484020049,1135,0,100.0,0.0
484020050,3772,0,100.0,0.0
484020051,71,4276,1.63,98.37
484020052,2252,4467,33.52,66.48
484020053,1221,0,100.0,0.0
484020054,405,0,100.0,0.0
484020055,3495,0,100.0,0.0
484020056,1446,0,100.0,0.0
484020057,14771,23594,38.5,61.5
484020058,13431,0,100.0,0.0
484020059,17333,22590,43.42,56.58
484020060,2770,0,100.0,0.0
484020061,2552,0,100.0,0.0
484020062,586,0,100.0,0.0
484020063,32,3799,0.84,99.16
484020064,7185,0,100.0,0.0
484020065,1171,0,100.0,0.0
484020066,2168,3110,41.08,58.92
484020067,3354,258133,1.28,98.72
484020068,6032,15405,28.14,71.86
484020069,2444,0,100.0,0.0
484020070,931,6216,13.03,86.97
484020071,3058,0,100.0,0.0
484020072,3071,3524,46.57,53.43
484020073,20254,11112,64.57,35.43
484020074,504,0,100.0,0.0
484020075,0,2650,0.0,100.0
484020076,3328,0,100.0,0.0
484020077,3565,0,100.0,0.0
484020078,1092,0,100.0,0.0
484020079,6065,76236,7.37,92.63
484020080,1299,0,100.0,0.0
484020081,1887,0,100.0,0.0
484020082,3946,0,100.0,0.0
484020083,1124,7490,13.05,86.95
484020084,185,3679,4.79,95.21
484020085,22468,0,100.0,0.0
484020086,874,0,100.0,0.0
484020087,357,3685,8.83,91.17
484020088,2789,0,100.0,0.0
484020089,2148,0,100.0,0.0
484020090,1416,5518,20.42,79.58
484020091,631,5308,10.62,89.38
484020092,1437,0,100.0,0.0
484020093,478,0,100.0,0.0
484020094,1897,0,100.0,0.0
484020095,3981,0,100.0,0.0
484020096,772,0,100.0,0.0
484020097,1713,0,100.0,0.0
484020098,4374,0,100.0,0.0
484020099,474,0,100.0,0.0
484020100,497,0,100.0,0.0
484020101,726,0,100.0,0.0
484020102,4399,0,100.0,0.0
484020103,297,5264,5.34,94.66
484020104,2508,0,100.0,0.0
484020105,8121,0,100.0,0.0
484020106,288,0,100.0,0.0
484020107,1264,18915,6.26,93.74
484020108,4286,0,100.0,0.0
484020109,2769,8283,25.05,74.95
484020110,1603,0,100.0,0.0
484020111,1773,2621,40.35,59.65
484020112,2414,0,100.0,0.0
484020113,2829,0,100.0,0.0
484020114,677,0,100.0,0.0
484020115,522,6446,7.49,92.51
484020116,1194,2858,29.47,70.53
484020117,2422,0,100.0,0.0
484020118,2464,0,100.0,0.0
484020119,399,0,100.0,0.0
484020120,368,0,100.0,0.0
484020121,655,0,100.0,0.0
484020122,672,0,100.0,0.0
484020123,2703,0,100.0,0.0
484020124,5408,11844,31.35,68.65
484020125,10885,0,100.0,0.0
484020126,924,4091,18.42,81.58
484020127,1271,0,100.0,0.0
484020128,1230,0,100.0,0.0
484020129,334,0,100.0,0.0
484020130,2281,3904,36.88,63.12
484020131,1825,9705,15.83,84.17
484020132,1239,0,100.0,0.0
484020133,3971,0,100.0,0.0
484020134,18827,5880,76.2,23.8
484020135,6786,0,100.0,0.0
484020136,5940,4149,58.88,41.12
484020137,3414,0,100.0,0.0
484020138,456,0,100.0,0.0
484020139,2136,0,100.0,0.0
484020140,825,0,100.0,0.0
484020141,2779,5535,33.43,66.57
484020142,1154,0,100.0,0.0
484020143,3920,5022,43.84,56.16
484020144,1110,0,100.0,0.0
484020145,127,3281,3.73,96.27
484020146,2666,0,100.0,0.0
484020147,373,0,100.0,0.0
484020148,1945,0,100.0,0.0
484020149,1493,0,100.0,0.0
484020150,924,9783,8.63,91.37
484020151,392,0,100.0,0.0
484020152,2146,0,100.0,0.0
484020153,1215,3505,25.74,74.26
484020154,2393,0,100.0,0.0
484020155,940,0,100.0,0.0
484020156,3437,0,100.0,0.0
484020157,0,15752,0.0,100.0
484020158,2211,0,100.0,0.0
484020159,5419,0,100.0,0.0
484020160,1366,0,100.0,0.0
484020161,2559,0,100.0,0.0
484020162,1848,0,100.0,0.0
484020163,1590,0,100.0,0.0
484020164,3191,0,100.0,0.0
484020165,1503,0,100.0,0.0
484020166,7959,2988,72.7,27.3
484020167,2079,0,100.0,0.0
484020168,977,0,100.0,0.0
484020169,3681,0,100.0,0.0
484020170,3841,0,100.0,0.0
484020171,18478,0,100.0,0.0
484020172,430,0,100.0,0.0
484020173,251,3490,6.71,93.29
484020174,1724,0,100.0,0.0
484020175,2733,0,100.0,0.0
484020176,5651,4182,57.47,42.53
484020177,5616,0,100.0,0.0
484020178,1457,0,100.0,0.0
484020179,2325,0,100.0,0.0
484020180,417,0,100.0,0.0
484020181,2270,0,100.0,0.0
484020182,1442,0,100.0,0.0
484020183,48005,107845,30.8,69.2
484020184,4412,4266,50.84,49.16
484020185,598,0,100.0,0.0
484020186,2535,0,100.0,0.0
484020187,3710,5661,39.59,60.41
484020188,2508,0,100.0,0.0
484020189,14921,7490,66.58,33.42
484020190,320,0,100.0,0.0
484020191,1440,0,100.0,0.0
484020192,15,2528,0.59,99.41
484020193,1221,0,100.0,0.0
484020194,1247,0,100.0,0.0
484020195,402,0,100.0,0.0
484020196,45,2966,1.49,98.51
484020197,24122,4000,85.78,14.22
484020198,710,0,100.0,0.0
484020199,3910,0,100.0,0.0
484020200,1832,0,100.0,0.0
484020201,4476,0,100.0,0.0
484020202,3285,0,100.0,0.0
484020203,715,0,100.0,0.0
484020204,17640,0,100.0,0.0
484020205,2357,0,100.0,0.0
484020206,16932,0,100.0,0.0
484020207,7611,0,100.0,0.0
484020208,708,0,100.0,0.0
484020209,7676,0,100.0,0.0
484020210,3166,0,100.0,0.0
484020211,2807,0,100.0,0.0
484020212,3605,0,100.0,0.0
484020213,2272,0,100.0,0.0
484020214,762,0,100.0,0.0
484020215,1331,0,100.0,0.0
484020216,3446,0,100.0,0.0
484020217,607,0,100.0,0.0
484020218,20,2533,0.78,99.22
484020219,2770,0,100.0,0.0
484020220,1301,0,100.0,0.0
484020221,1530,0,100.0,0.0
484020222,452,0,100.0,0.0
484020223,679,0,100.0,0.0
484020224,5955,0,100.0,0.0
484020225,2700,0,100.0,0.0
484020226,2012,10605,15.95,84.05
484020227,771,0,100.0,0.0
484020228,7048,0,100.0,0.0
484020229,1002,0,100.0,0.0
484020230,192,2834,6.35,93.65
484020231,15492,5928,72.32,27.68
484020232,1745,0,100.0,0.0
484020233,7554,0,100.0,0.0
484020234,3615,0,100.0,0.0
484020235,1522,0,100.0,0.0
484020236,1525,0,100.0,0.0
484020237,816,0,100.0,0.0
484020238,1072,0,100.0,0.0
484020239,2456,0,100.0,0.0
484020240,1084,0,100.0,0.0
484020241,8337,3745,69.0,31.0
484020242,1739,0,100.0,0.0
484020243,3669,0,100.0,0.0
484020244,1273,0,100.0,0.0
484020245,620,0,100.0,0.0
484020246,1467,0,100.0,0.0
484020247,5484,9248,37.23,62.77
484020248,825,2650,23.74,76.26
484020249,1179,0,100.0,0.0
484020250,1180,0,100.0,0.0
484020251,2116,0,100.0,0.0
484020252,2214,0,100.0,0.0
484020253,3279,0,100.0,0.0
484020254,2086,0,100.0,0.0
484020255,229,0,100.0,0.0
484020256,1085,0,100.0,0.0
484020257,744,0,100.0,0.0
484020258,2445,0,100.0,0.0
484020259,2477,0,100.0,0.0
484020260,8529,0,100.0,0.0
484020261,1043,0,100.0,0.0
484020262,3472,0,100.0,0.0
484020263,2217,0,100.0,0.0
484020264,6460,0,100.0,0.0
484020265,9558,0,100.0,0.0
484020266,294,0,100.0,0.0
484020267,910,0,100.0,0.0
484020268,4110,0,100.0,0.0
484020269,1399,0,100.0,0.0
484020270,3245,0,100.0,0.0
484020271,231,5902,3.77,96.23
484020272,3497,0,100.0,0.0
484020273,1296,0,100.0,0.0
484020274,3563,3266,52.17,47.83
484020275,801,0,100.0,0.0
484020276,14057,0,100.0,0.0
484020277,30244,6699,81.87,18.13
484020278,2823,0,100.0,0.0
484020279,2388,0,100.0,0.0
484020280,300,0,100.0,0.0
484020281,794,0,100.0,0.0
484020282,1042,0,100.0,0.0
484020283,7,3144,0.22,99.78
484020284,3386,0,100.0,0.0
484020285,3215,0,100.0,0.0
484020286,342,0,100.0,0.0
484020287,611,0,100.0,0.0
484020288,1140,0,100.0,0.0
484020289,1012,0,100.0,0.0
484020290,4167,0,100.0,0.0
484020291,1388,0,100.0,0.0
484020292,4108,12070,25.39,74.61
484020293,831,5330,13.49,86.51
484020294,244,10321,2.31,97.69
484020295,929,0,100.0,0.0
484020296,2150,0,100.0,0.0
484020297,3483,9135,27.6,72.4
484020298,1108,0,100.0,0.0
484020299,1872,4790,28.1,71.9
484020300,1541,0,100.0,0.0
484020301,1609,2523,38.94,61.06
484020302,1168,0,100.0,0.0
484020303,849,0,100.0,0.0
484020304,3,3929,0.08,99.92
484020305,3834,0,100.0,0.0
484020306,9289,0,100.0,0.0
484020307,12,2827,0.42,99.58
484020308,6742,3591,65.25,34.75
484020309,4428,3404,56.54,43.46
484020310,456,0,100.0,0.0
484020311,6591,5032,56.71,43.29
484020312,834,0,100.0,0.0
484020313,1693,0,100.0,0.0
484020314,1657,0,100.0,0.0
484020315,749,0,100.0,0.0
484020316,1394,0,100.0,0.0
484020317,6993,34603,16.81,83.19
484020318,1094,0,100.0,0.0
484020319,714,0,100.0,0.0
484020320,840,0,100.0,0.0
484020321,884,0,100.0,0.0
484020322,2135,0,100.0,0.0
484020323,26583,15878,62.61,37.39
484020324,4814,5550,46.45,53.55
484020325,4954,0,100.0,0.0
484020326,6823,8180,45.48,54.52
484020327,1173,0,100.0,0.0
484020328,1320,0,100.0,0.0
484020329,4277,0,100.0,0.0
484020330,886,0,100.0,0.0
484020331,404,0,100.0,0.0
484020332,2583,0,100.0,0.0
484020333,26485,18080,59.43,40.57
484020334,1002,0,100.0,0.0
484020335,2258,0,100.0,0.0
484020336,5404,0,100.0,0.0
484020337,1860,6080,23.43,76.57
484020338,3942,0,100.0,0.0
484020339,1866,0,100.0,0.0
484020340,232,0,100.0,0.0
484020341,2046,0,100.0,0.0
484020342,1774,0,100.0,0.0
484020343,2613,0,100.0,0.0
484020344,3962,0,100.0,0.0
484020345,1442,0,100.0,0.0
484020346,3664,0,100.0,0.0
484020347,7247,0,100.0,0.0
484020348,1955,0,100.0,0.0
484020349,0,17628,0.0,100.0
484020350,2623,0,100.0,0.0
484020351,3759,0,100.0,0.0
484020352,1941,0,100.0,0.0
484020353,510,0,100.0,0.0
484020354,738,0,100.0,0.0
484020355,1975,0,100.0,0.0
484020356,908,0,100.0,0.0
484020357,1848,0,100.0,0.0
484020358,807,0,100.0,0.0
484020359,975,2582,27.41,72.59
484020360,916,0,100.0,0.0
484020361,1421,0,100.0,0.0
484020362,2633,0,100.0,0.0
484020363,7678,5572,57.95,42.05
484020364,1304,0,100.0,0.0
484020365,905,3073,22.75,77.25
484020366,43,4500,0.95,99.05
484020367,1813,0,100.0,0.0
484020368,1841,0,100.0,0.0
484020369,679,0,100.0,0.0
484020370,954,0,100.0,0.0
484020371,1886,0,100.0,0.0
484020372,446,0,100.0,0.0
484020373,1464,0,100.0,0.0
484020374,0,9714,0.0,100.0
484020375,354,0,100.0,0.0
484020376,10778,0,100.0,0.0
484020377,3615,0,100.0,0.0
484020378,2958,0,100.0,0.0
484020379,1969,0,100.0,0.0
484020380,2604,0,100.0,0.0
484020381,1170,0,100.0,0.0
484020382,605,0,100.0,0.0
484020383,639,3814,14.35,85.65
484020384,9307,66795,12.23,87.77
484020385,17894,0,100.0,0.0
484020386,2855,0,100.0,0.0
484020387,2535,0,100.0,0.0
484020388,914,0,100.0,0.0
484020389,0,46286,0.0,100.0
484020390,3356,0,100.0,0.0
484020391,6678,0,100.0,0.0
484020392,60,3529,1.67,98.33
484020393,2775,0,100.0,0.0
484020394,1895,0,100.0,0.0
484020395,3252,0,100.0,0.0
484020396,20591,18340,52.89,47.11
484020397,573,3829,13.02,86.98
484020398,5327,22610,19.07,80.93
484020399,5948,0,100.0,0.0
484020400,13327,10170,56.72,43.28
484020401,1080,0,100.0,0.0
484020402,2729,0,100.0,0.0
484020403,756,0,100.0,0.0
484020404,1928,0,100.0,0.0
484020405,20568,0,100.0,0.0
484020406,5826,2820,67.38,32.62
484020407,480,0,100.0,0.0
484020408,539,8076,6.26,93.74
484020409,3458,0,100.0,0.0
484020410,816,0,100.0,0.0
484020411,3282,0,100.0,0.0
484020412,13194,24356,35.14,64.86
484020413,6675,5271,55.88,44.12
484020414,4881,0,100.0,0.0
484020415,504,0,100.0,0.0
484020416,10269,0,100.0,0.0
484020417,3183,8940,26.26,73.74
484020418,575,0,100.0,0.0
484020419,1680,0,100.0,0.0
484020420,652,3614,15.28,84.72
484020421,680,0,100.0,0.0
484020422,550,0,100.0,0.0
484020423,3992,0,100.0,0.0
484020424,2209,0,100.0,0.0
484020425,7856,0,100.0,0.0
484020426,14167,0,100.0,0.0
484020427,1770,0,100.0,0.0
484020428,1524,0,100.0,0.0
484020429,253,0,100.0,0.0
484020430,1770,0,100.0,0.0
484020431,968,0,100.0,0.0
484020432,12900,5010,72.03,27.97
484020433,4648,0,100.0,0.0
484020434,3505,0,100.0,0.0
484020435,1100,0,100.0,0.0
484020436,5006,4053,55.26,44.74
484020437,1691,0,100.0,0.0
484020438,23308,0,100.0,0.0
484020439,896,0,100.0,0.0
484020440,172,7362,2.28,97.72
484020441,354,0,100.0,0.0
484020442,448,0,100.0,0.0
484020443,461,0,100.0,0.0
484020444,1642,0,100.0,0.0
484020445,6310,0,100.0,0.0
484020446,10145,5265,65.83,34.17
484020447,2009,0,100.0,0.0
484020448,3355,0,100.0,0.0
484020449,12247,0,100.0,0.0
484020450,1051,0,100.0,0.0
484020451,604,3535,14.59,85.41
484020452,3911,0,100.0,0.0
484020453,3155,0,100.0,0.0
484020454,2717,0,100.0,0.0
484020455,1679,0,100.0,0.0
484020456,3393,0,100.0,0.0
484020457,1115,0,100.0,0.0
484020458,4510,0,100.0,0.0
484020459,5401,0,100.0,0.0
484020460,614,0,100.0,0.0
484020461,663,0,100.0,0.0
484020462,476,0,100.0,0.0
484020463,1568,0,100.0,0.0
484020464,11911,0,100.0,0.0
484020465,8198,9405,46.57,53.43
484020466,13005,0,100.0,0.0
484020467,23777,9233,72.03,27.97
484020468,5320,0,100.0,0.0
484020469,496,0,100.0,0.0
484020470,648,2534,20.36,79.64
484020471,1394,0,100.0,0.0
484020472,3260,0,100.0,0.0
484020473,1771,8543,17.17,82.83
484020474,401,0,100.0,0.0
484020475,1430,0,100.0,0.0
484020476,1909,0,100.0,0.0
484020477,219,0,100.0,0.0
484020478,967,0,100.0,0.0
484020479,1966,0,100.0,0.0
484020480,20904,28743,42.11,57.89
484020481,2409,8718,21.65,78.35
484020482,4183,0,100.0,0.0
484020483,3031,0,100.0,0.0
484020484,2460,0,100.0,0.0
484020485,1942,0,100.0,0.0
484020486,131,0,100.0,0.0
484020487,4953,0,100.0,0.0
484020488,3076,0,100.0,0.0
484020489,4164,0,100.0,0.0
484020490,3210,0,100.0,0.0
484020491,551,0,100.0,0.0
484020492,4894,0,100.0,0.0
484020493,2884,0,100.0,0.0
484020494,2168,0,100.0,0.0
484020495,2,4110,0.05,99.95
484020496,6246,0,100.0,0.0
484020497,1968,0,100.0,0.0
484020498,8171,0,100.0,0.0
484020499,932,0,100.0,0.0
484020500,5724,0,100.0,0.0
484020501,365,0,100.0,0.0
484020502,1652,0,100.0,0.0
484020503,1386,6552,17.46,82.54
484020504,779,0,100.0,0.0
484020505,647,2577,20.07,79.93
484020506,1521,0,100.0,0.0
484020507,10547,0,100.0,0.0
484020508,877,0,100.0,0.0
484020509,3610,0,100.0,0.0
484020510,913,0,100.0,0.0
484020511,2772,5412,33.87,66.13
484020512,997,0,100.0,0.0
484020513,17217,45085,27.63,72.37
484020514,4571,0,100.0,0.0
484020515,4819,0,100.0,0.0
484020516,153,0,100.0,0.0
484020517,2772,0,100.0,0.0
484020518,3815,2734,58.25,41.75
484020519,275,0,100.0,0.0
484020520,1213,0,100.0,0.0
484020521,1605,0,100.0,0.0
484020522,369,0,100.0,0.0
484020523,4280,6980,38.01,61.99
484020524,2829,0,100.0,0.0
484020525,1203,0,100.0,0.0
484020526,1312,0,100.0,0.0
484020527,3379,0,100.0,0.0
484020528,2319,0,100.0,0.0
484020529,4076,0,100.0,0.0
484020530,2173,0,100.0,0.0
484020531,358,3603,9.04,90.96
484020532,2961,0,100.0,0.0
484020533,493,0,100.0,0.0
484020534,7372,0,100.0,0.0
484020535,705,0,100.0,0.0
484020536,1615,3375,32.36,67.64
484020537,1410,4786,22.76,77.24
484020538,1707,0,100.0,0.0
484020539,746,0,100.0,0.0
484020540,3010,2551,54.13,45.87
484020541,1103,0,100.0,0.0
484020542,1325,5283,20.05,79.95
484020543,949,0,100.0,0.0
484020544,1732,0,100.0,0.0
484020545,10907,0,100.0,0.0
484020546,2349,2615,47.32,52.68
484020547,5396,12969,29.38,70.62
484020548,507,0,100.0,0.0
484020549,516,7950,6.09,93.91
484020550,5578,0,100.0,0.0
484020551,2640,0,100.0,0.0
484020552,249,0,100.0,0.0
484020553,296,12772,2.27,97.73
484020554,1534,0,100.0,0.0
484020555,17360,5395,76.29,23.71
484020556,614,5578,9.92,90.08
484020557,0,2683,0.0,100.0
484020558,1455,0,100.0,0.0
484020559,1286,0,100.0,0.0
484020560,1291,0,100.0,0.0
484020561,6048,26220,18.74,81.26
484020562,3031,0,100.0,0.0
484020563,3114,0,100.0,0.0
484020564,1459,0,100.0,0.0
484020565,1704,0,100.0,0.0
484020566,7107,9788,42.07,57.93
484021001,4653,56879,7.56,92.44
484021002,4818,3384,58.74,41.26
484021003,15319,18679,45.06,54.94
484021004,9529,42396,18.35,81.65
484021005,2881,0,100.0,0.0
484021006,12368,2551,82.9,17.1
484021007,3391,0,100.0,0.0
484021008,11102,0,100.0,0.0
484021009,2005,0,100.0,0.0
484021010,32478,28996,52.83,47.17
484021011,1737,0,100.0,0.0
484021012,2770,4130,40.14,59.86
484021013,680,18355,3.57,96.43
484021014,1958,1985,49.66,50.34
484021015,4128,95922,4.13,95.87
484021016,7268,0,100.0,0.0
484021017,12678,11940,51.5,48.5
484021018,3731,0,100.0,0.0
484021019,27067,99439,21.4,78.6
484021020,282,6984,3.88,96.12
484021021,1228,0,100.0,0.0
484021022,5235,6243,45.61,54.39
484021023,4633,2932,61.24,38.76
484021024,892,0,100.0,0.0
484021025,4390,3171,58.06,41.94
484021026,4592,8904,34.02,65.98
484021027,3518,0,100.0,0.0
484021028,2476,0,100.0,0.0
484021029,408,3380,10.77,89.23
484021030,758,0,100.0,0.0
484021031,2961,0,100.0,0.0
484021032,1256,0,100.0,0.0
484021033,4757,0,100.0,0.0
484021034,1325,35875,3.56,96.44
484021035,8826,11510,43.4,56.6
484021036,14111,0,100.0,0.0
484021037,2319,0,100.0,0.0
484021038,1061,6316,14.38,85.62
484021039,9513,0,100.0,0.0
484021040,10594,0,100.0,0.0
484021041,5470,73030,6.97,93.03
484021042,3038,0,100.0,0.0
484021043,36372,9053,80.07,19.93
484021044,12721,3156,80.12,19.88
484021045,16833,26804,38.58,61.42
484021046,1564,6172,20.22,79.78
484021047,4643,14380,24.41,75.59
484021048,2288,17025,11.85,88.15
484021049,12402,3281,79.08,20.92
484021050,22038,2985,88.07,11.93
484021051,12900,21699,37.28,62.72
484021052,1217,0,100.0,0.0
484021053,35697,21972,61.9,38.1
484021054,11286,18075,38.44,61.56
484021055,3655,0,100.0,0.0
484021056,1213,0,100.0,0.0
484021057,8050,0,100.0,0.0
484021058,11720,8730,57.31,42.69
484021059,2456,0,100.0,0.0
484021060,1086,7490,12.66,87.34
484021061,12575,0,100.0,0.0
484021062,4594,0,100.0,0.0
484021063,5807,8515,40.55,59.45
484021064,11728,3852,75.28,24.72
484021065,1719,17810,8.8,91.2
484021066,6178,0,100.0,0.0
484021067,6662,11005,37.71,62.29
484021068,9060,0,100.0,0.0
484021069,19710,5930,76.87,23.13
484021070,6385,0,100.0,0.0
484021071,25458,71677,26.21,73.79
484021072,15657,0,100.0,0.0
484021073,683,8658,7.31,92.69
484021074,15581,48272,24.4,75.6
484021075,6055,5952,50.43,49.57
484021076,22729,5537,80.41,19.59
484021077,5734,0,100.0,0.0
484021078,10135,3807,72.69,27.31
484021079,2597,2706,48.97,51.03
484021080,2830,0,100.0,0.0
484021081,3665,0,100.0,0.0
484021082,3498,4396,44.31,55.69
484021083,26192,0,100.0,0.0
484021084,3930,3116,55.78,44.22
484021085,10985,60190,15.43,84.57
484021086,13140,0,100.0,0.0
484021087,6176,6780,47.67,52.33
484021088,4595,0,100.0,0.0
484021089,9375,3180,74.67,25.33
484021090,314,19135,1.61,98.39
484021091,2106,7089,22.9,77.1
484021092,6539,0,100.0,0.0
484021093,7014,0,100.0,0.0
484021094,15403,15204,50.33,49.67
484021095,484,0,100.0,0.0
484021096,2633,0,100.0,0.0
484021097,2204,0,100.0,0.0
484021098,6342,0,100.0,0.0
