GEOLEV2,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT
484016067,27861,17959,60.81,39.19
484016068,3687,2569,58.94,41.06
484016069,2343,2786,45.68,54.32
484016070,4983,5497,47.55,52.45
484016071,2434,1353,64.27,35.73
484016072,28890,6516,81.6,18.4
484016073,20569,15466,57.08,42.92
484016074,2395,3431,41.11,58.89
484016075,2161,2558,45.79,54.21
484016076,10869,7876,57.98,42.02
484016077,1889,3954,32.33,67.67
484016078,480,2017,19.22,80.78
484016079,21403,10443,67.21,32.79
484016080,9425,2774,77.26,22.74
484016081,7555,3901,65.95,34.05
484016082,9642,5242,64.78,35.22
484016083,3449,1459,70.27,29.73
484016084,4106,1443,74.0,26.0
484016085,31115,18387,62.86,37.14
484016086,6564,3604,64.56,35.44
484016087,3633,1945,65.13,34.87
484016088,4363,1561,73.65,26.35
484016089,1419,2040,41.02,58.98
484016090,3297,5154,39.01,60.99
484016091,1149,1171,49.53,50.47
484016092,3434,1362,71.6,28.4
484016093,804,1019,44.1,55.9
484016094,3815,3734,50.54,49.46
484016095,4075,5426,42.89,57.11
484016096,1339,3129,29.97,70.03
484016097,2477,3349,42.52,57.48
484016098,603,1886,24.23,75.77
484016099,103885,47520,68.61,31.39
484016100,5620,3912,58.96,41.04
484016101,3413,1969,63.42,36.58
484016102,5495,2232,71.11,28.89
484016103,7441,5230,58.72,41.28
484016104,14974,15100,49.79,50.21
484016105,55181,31224,63.86,36.14
484016106,657,550,54.43,45.57
484016107,8312,8670,48.95,51.05
484016108,4592,1826,71.55,28.45
484016109,29578,31356,48.54,51.46
484017001,2892,3237,47.19,52.81
484017002,5187,5795,47.23,52.77
484017003,5034,11845,29.82,70.18
484017004,17113,20707,45.25,54.75
484017005,1165,2000,36.81,63.19
484017006,41954,42231,49.84,50.16
484017007,113518,67279,62.79,37.21
484017008,29042,18868,60.62,39.38
484017009,6363,5822,52.22,47.78
484017010,3397,4605,42.45,57.55
484017011,59520,42584,58.29,41.71
484017012,13230,11280,53.98,46.02
484017013,2750,4276,39.14,60.86
484017014,1362,1763,43.58,56.42
484017015,4217,6428,39.61,60.39
484017016,2076,5786,26.41,73.59
484017017,13241,14312,48.06,51.94
484017018,30625,24169,55.89,44.11
484017019,3798,7748,32.89,67.11
484017020,13393,11467,53.87,46.13
484017021,1256,1680,42.78,57.22
484017022,2766,6853,28.76,71.24
484017023,1150,2492,31.58,68.42
484017024,7604,14028,35.15,64.85
484017025,6088,6926,46.78,53.22
484017026,3973,5298,42.85,57.15
484017027,2195,3668,37.44,62.56
484017028,17199,15782,52.15,47.85
484017029,24385,25226,49.15,50.85
484017030,10906,12541,46.51,53.49
484017031,7691,7056,52.15,47.85
484017032,4354,7220,37.62,62.38
484018001,6084,7701,44.13,55.87
484018002,3569,2419,59.6,40.4
484018003,2886,2019,58.84,41.16
484018004,79869,33956,70.17,29.83
484018005,1011,2272,30.8,69.2
484018006,7573,4475,62.86,37.14
484018007,3562,3309,51.84,48.16
484018008,18909,9023,67.7,32.3
484018009,2360,6654,26.18,73.82
484018010,5238,7030,42.7,57.3
484018011,5126,4507,53.21,46.79
484018012,10338,5722,64.37,35.63
484018013,1823,1179,60.73,39.27
484018014,5692,4145,57.86,42.14
484018015,24415,14235,63.17,36.83
484018016,6672,8150,45.01,54.99
484018017,134206,60020,69.1,30.9
484018018,7270,6325,53.48,46.52
484018019,1239,2337,34.65,65.35
484019001,945,157,85.75,14.25
484019002,873,428,67.1,32.9
484019003,243,277,46.73,53.27
484019004,11183,2313,82.86,17.14
484019005,4212,2536,62.42,37.58
484019006,259499,45961,84.95,15.05
484019007,1531,2796,35.38,64.62
484019008,854,518,62.24,37.76
484019009,38722,9238,80.74,19.26
484019010,34032,5455,86.19,13.81
484019011,2118,775,73.21,26.79
484019012,24945,3977,86.25,13.75
484019013,2811,806,77.72,22.28
484019014,4252,7736,35.47,64.53
484019015,234,192,54.93,45.07
484019016,894,218,80.4,19.6
484019017,7426,4781,60.83,39.17
484019018,143371,22924,86.21,13.79
484019019,41048,14954,73.3,26.7
484019020,1427,751,65.52,34.48
484019021,163989,32143,83.61,16.39
484019022,3941,1178,76.99,23.01
484019023,353,159,68.95,31.05
484019024,595,1098,35.14,64.86
484019025,35617,5746,86.11,13.89
484019026,226767,56757,79.98,20.02
484019027,325,310,51.18,48.82
484019028,432,116,78.83,21.17
484019029,1544,963,61.59,38.41
484019030,546,555,49.59,50.41
484019031,172387,27895,86.07,13.93
484019032,1281,618,67.46,32.54
484019033,17551,14743,54.35,45.65
484019034,1777,242,88.01,11.99
484019035,358,176,67.04,32.96
484019036,288,1280,18.37,81.63
484019037,1759,486,78.35,21.65
484019038,21042,4406,82.69,17.31
484019039,377278,106075,78.05,21.95
484019040,233,92,71.69,28.31
484019041,58665,9896,85.57,14.43
484019042,1331,500,72.69,27.31
484019043,333,567,37.0,63.0
484019044,10041,4009,71.47,28.53
484019045,31823,5015,86.39,13.61
484019046,133202,37548,78.01,21.99
484019047,4999,891,84.87,15.13
484019048,110753,25457,81.31,18.69
484019049,13966,3982,77.81,22.19
484019050,382,254,60.06,39.94
484019051,716,513,58.26,41.74
484020001,13,71,15.48,84.52
484020002,4255,10938,28.01,71.99
484020003,139,701,16.55,83.45
484020004,124,284,30.39,69.61
484020005,2933,2740,51.7,48.3
484020006,3215,5120,38.57,61.43
484020007,107,817,11.58,88.42
484020008,59,188,23.89,76.11
484020009,280,1421,16.46,83.54
484020010,2596,2300,53.02,46.98
484020011,51,267,16.04,83.96
484020012,1023,2281,30.96,69.04
484020013,502,857,36.94,63.06
484020014,6566,5552,54.18,45.82
484020015,142,1141,11.07,88.93
484020016,148,1426,9.4,90.6
484020017,135,1043,11.46,88.54
484020018,48,240,16.67,83.33
484020019,76,777,8.91,91.09
484020020,509,568,47.26,52.74
484020021,1778,3874,31.46,68.54
484020022,33,188,14.93,85.07
484020023,6409,5417,54.19,45.81
484020024,168,1075,13.52,86.48
484020025,2204,3089,41.64,58.36
484020026,772,2854,21.29,78.71
484020027,90,655,12.08,87.92
484020028,2488,5416,31.48,68.52
484020029,111,1413,7.28,92.72
484020030,2561,1062,70.69,29.31
484020031,950,1853,33.89,66.11
484020032,60,193,23.72,76.28
484020033,745,596,55.56,44.44
484020034,107,235,31.29,68.71
484020035,172,140,55.13,44.87
484020036,270,1492,15.32,84.68
484020037,223,944,19.11,80.89
484020038,212,647,24.68,75.32
484020039,17603,15091,53.84,46.16
484020040,161,1699,8.66,91.34
484020041,2351,9403,20.0,80.0
484020042,1217,2576,32.09,67.91
484020043,24800,20266,55.03,44.97
484020044,6579,10826,37.8,62.2
484020045,2364,1385,63.06,36.94
484020046,186,849,17.97,82.03
484020047,2,40,4.76,95.24
484020048,36,355,9.21,90.79
484020049,210,251,45.55,54.45
484020050,162,1436,10.14,89.86
484020051,342,1761,16.26,83.74
484020052,813,1109,42.3,57.7
484020053,200,241,45.35,54.65
484020054,33,111,22.92,77.08
484020055,334,947,26.07,73.93
484020056,74,391,15.91,84.09
484020057,5947,8019,42.58,57.42
484020058,227,3207,6.61,93.39
484020059,9350,10640,46.77,53.23
484020060,128,827,13.4,86.6
484020061,223,431,34.1,65.9
484020062,106,106,50.0,50.0
484020063,944,1026,47.92,52.08
484020064,1222,2139,36.36,63.64
484020065,37,275,11.86,88.14
484020066,757,1068,41.48,58.52
484020067,75272,55028,57.77,42.23
484020068,5070,4359,53.77,46.23
484020069,132,546,19.47,80.53
484020070,602,1815,24.91,75.09
484020071,373,875,29.89,70.11
484020072,1560,1505,50.9,49.1
484020073,4061,7278,35.81,64.19
484020074,6,115,4.96,95.04
484020075,372,753,33.07,66.93
484020076,194,927,17.31,82.69
484020077,1056,1011,51.09,48.91
484020078,363,259,58.36,41.64
484020079,19300,13286,59.23,40.77
484020080,108,519,17.22,82.78
484020081,119,435,21.48,78.52
484020082,169,1091,13.41,86.59
484020083,3317,1684,66.33,33.67
484020084,1283,634,66.93,33.07
484020085,1256,4553,21.62,78.38
484020086,61,349,14.88,85.12
484020087,1180,1461,44.68,55.32
484020088,55,691,7.37,92.63
484020089,236,421,35.92,64.08
484020090,769,1450,34.66,65.34
484020091,1979,968,67.15,32.85
484020092,297,408,42.13,57.87
484020093,25,257,8.87,91.13
484020094,139,471,22.79,77.21
484020095,291,1216,19.31,80.69
484020096,109,199,35.39,64.61
484020097,38,622,5.76,94.24
484020098,180,1140,13.64,86.36
484020099,30,54,35.71,64.29
484020100,23,162,12.43,87.57
484020101,43,179,19.37,80.63
484020102,1105,1111,49.86,50.14
484020103,1075,2094,33.92,66.08
484020104,145,715,16.86,83.14
484020105,293,1326,18.1,81.9
484020106,19,78,19.59,80.41
484020107,7203,5006,59.0,41.0
484020108,122,495,19.77,80.23
484020109,1910,2695,41.48,58.52
484020110,62,649,8.72,91.28
484020111,172,807,17.57,82.43
484020112,259,425,37.87,62.13
484020113,303,767,28.32,71.68
484020114,40,203,16.46,83.54
484020115,2825,1995,58.61,41.39
484020116,104,766,11.95,88.05
484020117,154,529,22.55,77.45
484020118,269,651,29.24,70.76
484020119,47,374,11.16,88.84
484020120,15,34,30.61,69.39
484020121,35,271,11.44,88.56
484020122,21,213,8.97,91.03
484020123,150,688,17.9,82.1
484020124,3792,6083,38.4,61.6
484020125,324,2877,10.12,89.88
484020126,210,1925,9.84,90.16
484020127,65,287,18.47,81.53
484020128,156,328,32.23,67.77
484020129,50,112,30.86,69.14
484020130,260,1131,18.69,81.31
484020131,1376,2395,36.49,63.51
484020132,251,165,60.34,39.66
484020133,132,906,12.72,87.28
484020134,1003,6851,12.77,87.23
484020135,1377,1953,41.35,58.65
484020136,455,2922,13.47,86.53
484020137,54,690,7.26,92.74
484020138,38,137,21.71,78.29
484020139,47,417,10.13,89.87
484020140,74,187,28.35,71.65
484020141,716,2695,20.99,79.01
484020142,14,258,5.15,94.85
484020143,1372,2461,35.79,64.21
484020144,40,298,11.83,88.17
484020145,1499,917,62.04,37.96
484020146,294,429,40.66,59.34
484020147,11,142,7.19,92.81
484020148,63,582,9.77,90.23
484020149,223,482,31.63,68.37
484020150,3227,2232,59.11,40.89
484020151,4,116,3.33,96.67
484020152,75,485,13.39,86.61
484020153,809,1066,43.15,56.85
484020154,137,652,17.36,82.64
484020155,71,286,19.89,80.11
484020156,335,1008,24.94,75.06
484020157,5475,2858,65.7,34.3
484020158,97,260,27.17,72.83
484020159,332,1434,18.8,81.2
484020160,199,359,35.66,64.34
484020161,260,1042,19.97,80.03
484020162,346,380,47.66,52.34
484020163,82,438,15.77,84.23
484020164,170,517,24.75,75.25
484020165,74,442,14.34,85.66
484020166,1188,2538,31.88,68.12
484020167,144,636,18.46,81.54
484020168,80,309,20.57,79.43
484020169,82,979,7.73,92.27
484020170,151,580,20.66,79.34
484020171,482,5508,8.05,91.95
484020172,33,141,18.97,81.03
484020173,1347,761,63.9,36.1
484020174,48,343,12.28,87.72
484020175,256,765,25.07,74.93
484020176,1183,2444,32.62,67.38
484020177,1592,1273,55.57,44.43
484020178,95,436,17.89,82.11
484020179,196,500,28.16,71.84
484020180,34,129,20.86,79.14
484020181,49,550,8.18,91.82
484020182,110,441,19.96,80.04
484020183,31076,33168,48.37,51.63
484020184,839,1520,35.57,64.43
484020185,40,92,30.3,69.7
484020186,91,729,11.1,88.9
484020187,367,2859,11.38,88.62
484020188,26,646,3.87,96.13
484020189,1974,5428,26.67,73.33
484020190,34,121,21.94,78.06
484020191,273,366,42.72,57.28
484020192,614,577,51.55,48.45
484020193,106,457,18.83,81.17
484020194,46,228,16.79,83.21
484020195,28,83,25.23,74.77
484020196,602,721,45.5,54.5
484020197,1746,8812,16.54,83.46
484020198,28,118,19.18,80.82
484020199,190,987,16.14,83.86
484020200,32,659,4.63,95.37
484020201,426,1137,27.26,72.74
484020202,93,699,11.74,88.26
484020203,23,183,11.17,88.83
484020204,556,4171,11.76,88.24
484020205,230,723,24.13,75.87
484020206,807,5200,13.43,86.57
484020207,355,1969,15.28,84.72
484020208,6,98,5.77,94.23
484020209,65,928,6.55,93.45
484020210,80,922,7.98,92.02
484020211,39,745,4.97,95.03
484020212,184,751,19.68,80.32
484020213,87,354,19.73,80.27
484020214,80,199,28.67,71.33
484020215,31,414,6.97,93.03
484020216,118,1038,10.21,89.79
484020217,1,100,0.99,99.01
484020218,212,840,20.15,79.85
484020219,51,734,6.5,93.5
484020220,118,517,18.58,81.42
484020221,47,549,7.89,92.11
484020222,14,137,9.27,90.73
484020223,70,171,29.05,70.95
484020224,190,1485,11.34,88.66
484020225,326,777,29.56,70.44
484020226,5109,3532,59.13,40.87
484020227,8,231,3.35,96.65
484020228,165,863,16.05,83.95
484020229,61,149,29.05,70.95
484020230,103,663,13.45,86.55
484020231,1813,6023,23.14,76.86
484020232,153,496,23.57,76.43
484020233,124,2420,4.87,95.13
484020234,190,1007,15.87,84.13
484020235,54,351,13.33,86.67
484020236,207,295,41.24,58.76
484020237,125,329,27.53,72.47
484020238,67,325,17.09,82.91
484020239,58,315,15.55,84.45
484020240,79,267,22.83,77.17
484020241,155,1766,8.07,91.93
484020242,446,333,57.25,42.75
484020243,266,1280,17.21,82.79
484020244,66,289,18.59,81.41
484020245,27,130,17.2,82.8
484020246,368,329,52.8,47.2
484020247,1407,2855,33.01,66.99
484020248,226,958,19.09,80.91
484020249,132,382,25.68,74.32
484020250,60,288,17.24,82.76
484020251,136,718,15.93,84.07
484020252,89,635,12.29,87.71
484020253,407,691,37.07,62.93
484020254,65,300,17.81,82.19
484020255,35,79,30.7,69.3
484020256,26,374,6.5,93.5
484020257,29,222,11.55,88.45
484020258,86,601,12.52,87.48
484020259,133,394,25.24,74.76
484020260,383,1637,18.96,81.04
484020261,65,310,17.33,82.67
484020262,323,785,29.15,70.85
484020263,107,457,18.97,81.03
484020264,464,1996,18.86,81.14
484020265,1191,2183,35.3,64.7
484020266,22,46,32.35,67.65
484020267,189,364,34.18,65.82
484020268,533,1173,31.24,68.76
484020269,24,492,4.65,95.35
484020270,77,568,11.94,88.06
484020271,472,1005,31.96,68.04
484020272,146,802,15.4,84.6
484020273,26,436,5.63,94.37
484020274,219,2049,9.66,90.34
484020275,19,249,7.09,92.91
484020276,1035,3048,25.35,74.65
484020277,2665,9390,22.11,77.89
484020278,391,551,41.51,58.49
484020279,138,876,13.61,86.39
484020280,24,101,19.2,80.8
484020281,36,162,18.18,81.82
484020282,71,204,25.82,74.18
484020283,194,815,19.23,80.77
484020284,401,773,34.16,65.84
484020285,297,613,32.64,67.36
484020286,21,146,12.57,87.43
484020287,30,231,11.49,88.51
484020288,136,287,32.15,67.85
484020289,68,223,23.37,76.63
484020290,277,931,22.93,77.07
484020291,32,365,8.06,91.94
484020292,5800,2203,72.47,27.53
484020293,1668,1501,52.63,47.37
484020294,2120,2130,49.88,50.12
484020295,61,140,30.35,69.65
484020296,61,324,15.84,84.16
484020297,2017,4638,30.31,69.69
484020298,60,396,13.16,86.84
484020299,402,2007,16.69,83.31
484020300,205,457,30.97,69.03
484020301,104,889,10.47,89.53
484020302,51,393,11.49,88.51
484020303,43,230,15.75,84.25
484020304,941,862,52.19,47.81
484020305,371,1054,26.04,73.96
484020306,1277,2068,38.18,61.82
484020307,625,707,46.92,53.08
484020308,479,2133,18.34,81.66
484020309,3406,3025,52.96,47.04
484020310,10,64,13.51,86.49
484020311,453,2257,16.72,83.28
484020312,19,313,5.72,94.28
484020313,224,372,37.58,62.42
484020314,182,576,24.01,75.99
484020315,25,193,11.47,88.53
484020316,88,354,19.91,80.09
484020317,15312,8118,65.35,34.65
484020318,27,150,15.25,84.75
484020319,42,230,15.44,84.56
484020320,26,316,7.6,92.4
484020321,12,308,3.75,96.25
484020322,163,604,21.25,78.75
484020323,9918,8812,52.95,47.05
484020324,1105,2924,27.43,72.57
484020325,123,1193,9.35,90.65
484020326,2741,4225,39.35,60.65
484020327,69,482,12.52,87.48
484020328,19,358,5.04,94.96
484020329,243,1202,16.82,83.18
484020330,52,372,12.26,87.74
484020331,13,136,8.72,91.28
484020332,669,617,52.02,47.98
484020333,9108,11178,44.9,55.1
484020334,22,265,7.67,92.33
484020335,63,411,13.29,86.71
484020336,510,1602,24.15,75.85
484020337,2599,1795,59.15,40.85
484020338,737,1055,41.13,58.87
484020339,86,511,14.41,85.59
484020340,35,60,36.84,63.16
484020341,1250,820,60.39,39.61
484020342,322,614,34.4,65.6
484020343,135,701,16.15,83.85
484020344,307,1109,21.68,78.32
484020345,61,411,12.92,87.08
484020346,285,1224,18.89,81.11
484020347,838,2291,26.78,73.22
484020348,334,490,40.53,59.47
484020349,6346,2134,74.83,25.17
484020350,162,764,17.49,82.51
484020351,52,552,8.61,91.39
484020352,176,512,25.58,74.42
484020353,6,162,3.57,96.43
484020354,25,207,10.78,89.22
484020355,216,586,26.93,73.07
484020356,58,215,21.25,78.75
484020357,147,596,19.78,80.22
484020358,18,158,10.23,89.77
484020359,489,938,34.27,65.73
484020360,40,227,14.98,85.02
484020361,212,430,33.02,66.98
484020362,345,712,32.64,67.36
484020363,2878,4391,39.59,60.41
484020364,44,392,10.09,89.91
484020365,219,669,24.66,75.34
484020366,364,1377,20.91,79.09
484020367,322,455,41.44,58.56
484020368,432,491,46.8,53.2
484020369,49,155,24.02,75.98
484020370,51,288,15.04,84.96
484020371,41,291,12.35,87.65
484020372,14,120,10.45,89.55
484020373,57,516,9.95,90.05
484020374,4069,2084,66.13,33.87
484020375,26,97,21.14,78.86
484020376,513,2647,16.23,83.77
484020377,292,904,24.41,75.59
484020378,138,481,22.29,77.71
484020379,410,671,37.93,62.07
484020380,204,684,22.97,77.03
484020381,31,188,14.16,85.84
484020382,30,153,16.39,83.61
484020383,208,1501,12.17,87.83
484020384,28019,17309,61.81,38.19
484020385,660,2454,21.19,78.81
484020386,328,593,35.61,64.39
484020387,163,681,19.31,80.69
484020388,76,447,14.53,85.47
484020389,15520,8388,64.92,35.08
484020390,73,590,11.01,88.99
484020391,186,1469,11.24,88.76
484020392,669,961,41.04,58.96
484020393,192,787,19.61,80.39
484020394,99,595,14.27,85.73
484020395,50,1065,4.48,95.52
484020396,7270,8483,46.15,53.85
484020397,468,1395,25.12,74.88
484020398,11411,7979,58.85,41.15
484020399,830,1840,31.09,68.91
484020400,6593,4318,60.43,39.57
484020401,99,252,28.21,71.79
484020402,1025,691,59.73,40.27
484020403,72,244,22.78,77.22
484020404,163,365,30.87,69.13
484020405,538,5908,8.35,91.65
484020406,291,2857,9.24,90.76
484020407,48,201,19.28,80.72
484020408,2279,1867,54.97,45.03
484020409,103,987,9.45,90.55
484020410,196,264,42.61,57.39
484020411,160,815,16.41,83.59
484020412,16110,8635,65.1,34.9
484020413,1604,2943,35.28,64.72
484020414,284,1152,19.78,80.22
484020415,5,243,2.02,97.98
484020416,481,2307,17.25,82.75
484020417,2062,2813,42.3,57.7
484020418,61,157,27.98,72.02
484020419,138,293,32.02,67.98
484020420,837,1149,42.15,57.85
484020421,52,155,25.12,74.88
484020422,17,136,11.11,88.89
484020423,140,1094,11.35,88.65
484020424,55,681,7.47,92.53
484020425,290,2042,12.44,87.56
484020426,2825,4256,39.9,60.1
484020427,44,534,7.61,92.39
484020428,70,442,13.67,86.33
484020429,23,103,18.25,81.75
484020430,160,613,20.7,79.3
484020431,50,358,12.25,87.75
484020432,2705,3958,40.6,59.4
484020433,58,1014,5.41,94.59
484020434,283,769,26.9,73.1
484020435,13,359,3.49,96.51
484020436,1206,2005,37.56,62.44
484020437,88,401,18.0,82.0
484020438,3580,4075,46.77,53.23
484020439,42,193,17.87,82.13
484020440,1967,1706,53.55,46.45
484020441,4,70,5.41,94.59
484020442,30,71,29.7,70.3
484020443,29,157,15.59,84.41
484020444,173,556,23.73,76.27
484020445,186,1720,9.76,90.24
484020446,1394,4076,25.48,74.52
484020447,24,581,3.97,96.03
484020448,298,758,28.22,71.78
484020449,266,1071,19.9,80.1
484020450,22,303,6.77,93.23
484020451,306,1497,16.97,83.03
484020452,576,1009,36.34,63.66
484020453,309,1162,21.01,78.99
484020454,177,740,19.3,80.7
484020455,230,430,34.85,65.15
484020456,94,958,8.94,91.06
484020457,82,264,23.7,76.3
484020458,510,1123,31.23,68.77
484020459,192,1293,12.93,87.07
484020460,10,91,9.9,90.1
484020461,13,148,8.07,91.93
484020462,10,127,7.3,92.7
484020463,37,430,7.92,92.08
484020464,246,2496,8.97,91.03
484020465,2421,4855,33.27,66.73
484020466,309,3753,7.61,92.39
484020467,3165,7843,28.75,71.25
484020468,155,1329,10.44,89.56
484020469,14,170,7.61,92.39
484020470,557,846,39.7,60.3
484020471,40,272,12.82,87.18
484020472,301,795,27.46,72.54
484020473,1335,2397,35.77,64.23
484020474,33,113,22.6,77.4
484020475,43,325,11.68,88.32
484020476,47,319,12.84,87.16
484020477,7,68,9.33,90.67
484020478,59,443,11.75,88.25
484020479,62,823,7.01,92.99
484020480,10880,11867,47.83,52.17
484020481,2370,1979,54.5,45.5
484020482,328,1010,24.51,75.49
484020483,122,626,16.31,83.69
484020484,218,839,20.62,79.38
484020485,204,382,34.81,65.19
484020486,22,27,44.9,55.1
484020487,227,1240,15.47,84.53
484020488,26,756,3.32,96.68
484020489,85,999,7.84,92.16
484020490,166,766,17.81,82.19
484020491,72,181,28.46,71.54
484020492,157,1106,12.43,87.57
484020493,57,921,5.83,94.17
484020494,251,462,35.2,64.8
484020495,296,951,23.74,76.26
484020496,525,1902,21.63,78.37
484020497,300,494,37.78,62.22
484020498,387,2895,11.79,88.21
484020499,88,167,34.51,65.49
484020500,195,1318,12.89,87.11
484020501,25,156,13.81,86.19
484020502,111,443,20.04,79.96
484020503,1283,1693,43.11,56.89
484020504,51,252,16.83,83.17
484020505,270,834,24.46,75.54
484020506,310,325,48.82,51.18
484020507,703,1615,30.33,69.67
484020508,41,233,14.96,85.04
484020509,59,796,6.9,93.1
484020510,56,232,19.44,80.56
484020511,1082,2131,33.68,66.32
484020512,17,279,5.74,94.26
484020513,11432,15391,42.62,57.38
484020514,253,996,20.26,79.74
484020515,432,908,32.24,67.76
484020516,4,43,8.51,91.49
484020517,702,835,45.67,54.33
484020518,774,2098,26.95,73.05
484020519,9,89,9.18,90.82
484020520,56,427,11.59,88.41
484020521,212,424,33.33,66.67
484020522,7,103,6.36,93.64
484020523,1659,3849,30.12,69.88
484020524,131,372,26.04,73.96
484020525,40,239,14.34,85.66
484020526,77,419,15.52,84.48
484020527,487,1153,29.7,70.3
484020528,406,921,30.6,69.4
484020529,121,511,19.15,80.85
484020530,472,649,42.11,57.89
484020531,137,648,17.45,82.55
484020532,184,598,23.53,76.47
484020533,40,188,17.54,82.46
484020534,742,1527,32.7,67.3
484020535,78,217,26.44,73.56
484020536,1614,1344,54.56,45.44
484020537,1584,2056,43.52,56.48
484020538,36,641,5.32,94.68
484020539,68,283,19.37,80.63
484020540,515,1595,24.41,75.59
484020541,85,313,21.36,78.64
484020542,1264,2020,38.49,61.51
484020543,77,368,17.3,82.7
484020544,262,608,30.11,69.89
484020545,585,3194,15.48,84.52
484020546,1278,1598,44.44,55.56
484020547,7526,6618,53.21,46.79
484020548,13,167,7.22,92.78
484020549,3358,2247,59.91,40.09
484020550,245,1207,16.87,83.13
484020551,509,880,36.65,63.35
484020552,34,60,36.17,63.83
484020553,2415,2820,46.13,53.87
484020554,121,414,22.62,77.38
484020555,2046,5716,26.36,73.64
484020556,722,2205,24.67,75.33
484020557,285,816,25.89,74.11
484020558,164,557,22.75,77.25
484020559,97,226,30.03,69.97
484020560,32,453,6.6,93.4
484020561,10873,8702,55.55,44.45
484020562,81,770,9.52,90.48
484020563,128,898,12.48,87.52
484020564,182,466,28.09,71.91
484020565,45,386,10.44,89.56
484020566,4625,5029,47.91,52.09
484021001,10101,14325,41.35,58.65
484021002,1394,2299,37.75,62.25
484021003,4938,9325,34.62,65.38
484021004,9027,14416,38.51,61.49
484021005,108,1583,6.39,93.61
484021006,1790,3391,34.55,65.45
484021007,126,726,14.79,85.21
484021008,1453,2349,38.22,61.78
484021009,215,466,31.57,68.43
484021010,9088,19500,31.79,68.21
484021011,112,278,28.72,71.28
484021012,375,2081,15.27,84.73
484021013,3069,7476,29.1,70.9
484021014,167,1350,11.01,88.99
484021015,27668,22151,55.54,44.46
484021016,1027,2334,30.56,69.44
484021017,3065,7512,28.98,71.02
484021018,324,881,26.89,73.11
484021019,25293,35954,41.3,58.7
484021020,784,1933,28.86,71.14
484021021,188,393,32.36,67.64
484021022,612,3660,14.33,85.67
484021023,207,2886,6.69,93.31
484021024,145,226,39.08,60.92
484021025,932,2192,29.83,70.17
484021026,1378,4206,24.68,75.32
484021027,153,1615,8.65,91.35
484021028,74,846,8.04,91.96
484021029,281,1130,19.91,80.09
484021030,40,225,15.09,84.91
484021031,163,727,18.31,81.69
484021032,180,211,46.04,53.96
484021033,340,1726,16.46,83.54
484021034,9048,11296,44.48,55.52
484021035,1950,4783,28.96,71.04
484021036,289,3718,7.21,92.79
484021037,276,569,32.66,67.34
484021038,1653,2273,42.1,57.9
484021039,720,3157,18.57,81.43
484021040,2764,2260,55.02,44.98
484021041,42556,22732,65.18,34.82
484021042,132,543,19.56,80.44
484021043,3348,15288,17.97,82.03
484021044,2029,4074,33.25,66.75
484021045,5540,11661,32.21,67.79
484021046,1012,2394,29.71,70.29
484021047,3154,4365,41.95,58.05
484021048,3193,6735,32.16,67.84
484021049,851,6214,12.05,87.95
484021050,2485,6237,28.49,71.51
484021051,4334,8393,34.05,65.95
484021052,54,439,10.95,89.05
484021053,8709,15218,36.4,63.6
484021054,5681,10000,36.23,63.77
484021055,252,1117,18.41,81.59
484021056,170,267,38.9,61.1
484021057,470,1473,24.19,75.81
484021058,1537,4522,25.37,74.63
484021059,364,650,35.9,64.1
484021060,1015,2182,31.75,68.25
484021061,847,3910,17.81,82.19
484021062,485,1399,25.74,74.26
484021063,1023,3533,22.45,77.55
484021064,1610,4672,25.63,74.37
484021065,3290,5105,39.19,60.81
484021066,245,1433,14.6,85.4
484021067,2077,5298,28.16,71.84
484021068,204,2161,8.63,91.37
484021069,2575,8650,22.94,77.06
484021070,313,1760,15.1,84.9
484021071,15197,23403,39.37,60.63
484021072,776,5183,13.02,86.98
484021073,892,2161,29.22,70.78
484021074,14860,22505,39.77,60.23
484021075,1054,3596,22.67,77.33
484021076,2557,7940,24.36,75.64
484021077,211,1789,10.55,89.45
484021078,543,5188,9.47,90.53
484021079,835,1279,39.5,60.5
484021080,73,743,8.95,91.05
484021081,227,655,25.74,74.26
484021082,1142,2203,34.14,65.86
484021083,1324,6900,16.1,83.9
484021084,392,2089,15.8,84.2
484021085,11897,19502,37.89,62.11
484021086,1001,2879,25.8,74.2
484021087,587,3198,15.51,84.49
484021088,230,1420,13.94,86.06
484021089,661,3119,17.49,82.51
484021090,5489,3703,59.71,40.29
484021091,1662,2308,41.86,58.14
484021092,375,1250,23.08,76.92
484021093,193,2297,7.75,92.25
484021094,5190,8773,37.17,62.83
484021095,68,139,32.85,67.15
484021096,421,754,35.83,64.17
484021097,434,492,46.87,53.13
484021098,492,1613,23.37,76.63
484021099,1460,4492,24.53,75.47
484021100,310,4105,7.02,92.98
484021101,145,1001,12.65,87.35
484021102,2282,3491,39.53,60.47
484021103,828,1734,32.32,67.68
484021104,6573,4520,59.25,40.75
484021105,387,1407,21.57,78.43
484021106,8207,8246,49.88,50.12
484021107,432,3049,12.41,87.59
484021108,2709,4794,36.11,63.89
484021109,1963,6060,24.47,75.53
484021110,3734,14253,20.76,79.24
484021111,1153,4846,19.22,80.78
484021112,526,2196,19.32,80.68
484021113,525,1098,32.35,67.65
484021114,485934,265107,64.7,35.3
484021115,6160,14118,30.38,69.62
