GEOLEV2,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT
484014100,24270,11927,0,67.05,32.95,0.0
484014101,356550,212237,278,62.66,37.3,0.05
484014102,4113,1848,0,69.0,31.0,0.0
484014103,5132,2391,0,68.22,31.78,0.0
484014104,2488,1659,0,60.0,40.0,0.0
484014105,14427,8993,0,61.6,38.4,0.0
484014106,3615,967,0,78.9,21.1,0.0
484014107,4155,2527,0,62.18,37.82,0.0
484014108,19658,17647,0,52.7,47.3,0.0
484014109,13254,5740,0,69.78,30.22,0.0
484014110,8271,5515,0,60.0,40.0,0.0
484014111,3032,3586,0,45.81,54.19,0.0
484014112,3900,2199,0,63.94,36.06,0.0
484014113,10848,4425,0,71.03,28.97,0.0
484014114,11713,6882,0,62.99,37.01,0.0
484014115,2771,2726,0,50.41,49.59,0.0
484014116,11407,8596,0,57.03,42.97,0.0
484014117,2256,2127,0,51.47,48.53,0.0
484014118,11302,10990,0,50.7,49.3,0.0
484014119,17390,12548,0,58.09,41.91,0.0
484014120,940449,529723,110,63.96,36.03,0.01
484014121,20977,11914,0,63.78,36.22,0.0
484014122,5060,2388,0,67.94,32.06,0.0
484014123,14068,5202,0,73.0,27.0,0.0
484014124,32236,32503,0,49.79,50.21,0.0
484015001,58890,8872,45,86.85,13.08,0.07
484015002,122584,41993,88,74.44,25.5,0.05
484015003,44299,4614,0,90.57,9.43,0.0
484015004,12496,2810,0,81.64,18.36,0.0
484015005,138610,31397,0,81.53,18.47,0.0
484015006,8768,3916,0,69.13,30.87,0.0
484015007,17892,5708,0,75.81,24.19,0.0
484015008,19820,5421,0,78.52,21.48,0.0
484015009,38590,14754,0,72.34,27.66,0.0
484015010,25177,6695,0,78.99,21.01,0.0
484015011,2508428,1907692,5637,56.73,43.14,0.13
484015012,9650,3297,0,74.53,25.47,0.0
484015013,335021,186288,904,64.15,35.67,0.17
484015014,88497,20470,0,81.21,18.79,0.0
484015015,25219,6524,0,79.45,20.55,0.0
484015016,24269,4719,0,83.72,16.28,0.0
484015017,7353,2526,0,74.43,25.57,0.0
484015018,53228,15091,0,77.91,22.09,0.0
484015019,28162,8541,0,76.73,23.27,0.0
484015020,209089,83506,90,71.44,28.53,0.03
484015021,30772,7824,19,79.69,20.26,0.05
484015022,10289,4760,0,68.37,31.63,0.0
484015023,34038,6726,24,83.45,16.49,0.06
484015024,946478,400544,1513,70.19,29.7,0.11
484015025,472239,313218,283,60.1,39.86,0.04
484015026,28578,2986,0,90.54,9.46,0.0
484015027,9197,3558,0,72.11,27.89,0.0
484015028,23483,6359,0,78.69,21.31,0.0
484015029,121134,78542,439,60.53,39.25,0.22
484015030,22241,5231,0,80.96,19.04,0.0
484015031,29581,7299,42,80.12,19.77,0.11
484015032,9753,1060,0,90.2,9.8,0.0
484015033,114176,48927,26,69.99,29.99,0.02
484015034,41051,5575,30,87.99,11.95,0.06
484015035,200135,84260,181,70.33,29.61,0.06
484015036,9369,2514,4,78.82,21.15,0.03
484015037,364389,175886,345,67.4,32.53,0.06
484015038,20262,16375,4,55.3,44.69,0.01
484015039,5448,1024,0,84.18,15.82,0.0
484015040,146329,13057,105,91.75,8.19,0.07
484015041,25507,5129,0,83.26,16.74,0.0
484015042,32291,10669,4,75.16,24.83,0.01
484015043,72871,14317,0,83.58,16.42,0.0
484015044,15617,4222,4,78.7,21.28,0.02
484015045,66615,9965,0,86.99,13.01,0.0
484015046,60310,8463,0,87.69,12.31,0.0
484015047,12576,2797,0,81.81,18.19,0.0
484015048,19467,7636,0,71.83,28.17,0.0
484015049,134103,35660,5,78.99,21.01,0.0
484015050,21889,6159,0,78.04,21.96,0.0
484015051,46293,14746,0,75.84,24.16,0.0
484015052,172739,69351,60,71.34,28.64,0.02
484015053,10614,3151,0,77.11,22.89,0.0
484015054,28842,4132,0,87.47,12.53,0.0
484015055,413462,416317,0,49.83,50.17,0.0
484015056,40262,16592,0,70.82,29.18,0.0
484015057,305995,122961,300,71.28,28.65,0.07
484015058,8607,1620,0,84.16,15.84,0.0
484015059,60900,10937,0,84.78,15.22,0.0
484015060,31175,5047,0,86.07,13.93,0.0
484015061,31885,4772,0,86.98,13.02,0.0
484015062,26844,8364,0,76.24,23.76,0.0
484015063,4113,703,0,85.4,14.6,0.0
484015064,78582,9917,0,88.79,11.21,0.0
484015065,22603,8018,0,73.82,26.18,0.0
484015066,3481,1293,0,72.92,27.08,0.0
484015067,186997,116716,78,61.55,38.42,0.03
484015068,12910,2019,0,86.48,13.52,0.0
484015069,13014,2917,0,81.69,18.31,0.0
484015070,23035,8864,0,72.21,27.79,0.0
484015071,210112,34273,70,85.95,14.02,0.03
484015072,23899,5204,0,82.12,17.88,0.0
484015073,79303,18028,0,81.48,18.52,0.0
484015074,5902,771,4,88.39,11.55,0.06
484015075,7752,1954,0,79.87,20.13,0.0
484015076,12375,1915,0,86.6,13.4,0.0
484015077,19011,4973,0,79.27,20.73,0.0
484015078,384571,161964,242,70.33,29.62,0.04
484015079,75421,32410,0,69.94,30.06,0.0
484015080,9666,4441,8,68.48,31.46,0.06
484015081,33716,9845,0,77.4,22.6,0.0
484015082,58450,7727,0,88.32,11.68,0.0
484015083,29948,4781,0,86.23,13.77,0.0
484015084,88878,16797,0,84.11,15.89,0.0
484015085,72873,30283,20,70.63,29.35,0.02
484015086,8280,3036,0,73.17,26.83,0.0
484015087,68861,20596,42,76.94,23.01,0.05
484015088,51045,14132,66,78.24,21.66,0.1
484015089,46084,12288,0,78.95,21.05,0.0
484015090,24656,7422,0,76.86,23.14,0.0
484015091,15296,5036,0,75.23,24.77,0.0
484015092,33557,5836,0,85.19,14.81,0.0
484015093,14988,3348,0,81.74,18.26,0.0
484015094,4217,1517,0,73.54,26.46,0.0
484015095,33451,13121,10,71.81,28.17,0.02
484015096,62765,21217,10,74.73,25.26,0.01
484015097,14550,1862,0,88.65,11.35,0.0
484015098,35997,12983,0,73.49,26.51,0.0
484015099,24936,6772,0,78.64,21.36,0.0
484015100,667001,241600,0,73.41,26.59,0.0
484015101,8457,4257,0,66.52,33.48,0.0
484015102,108263,48708,66,68.94,31.02,0.04
484015103,43628,17469,0,71.41,28.59,0.0
484015104,48805,4440,0,91.66,8.34,0.0
484015105,43967,7313,0,85.74,14.26,0.0
484015106,54064,14894,9,78.39,21.6,0.01
484015107,92932,15105,22,86.0,13.98,0.02
484015108,44111,10465,0,80.82,19.18,0.0
484015109,3801,1298,0,74.54,25.46,0.0
484015110,11347,2093,4,84.4,15.57,0.03
484015111,163728,38740,0,80.87,19.13,0.0
484015112,15244,3586,0,80.96,19.04,0.0
484015113,198487,80411,342,71.08,28.8,0.12
484016001,7953,3329,0,70.49,29.51,0.0
484016002,7410,7156,12,50.83,49.09,0.08
484016003,17586,5364,0,76.63,23.37,0.0
484016004,83851,25726,0,76.52,23.48,0.0
484016005,9480,1398,0,87.15,12.85,0.0
484016006,76310,48902,0,60.94,39.06,0.0
484016007,2328,1194,0,66.1,33.9,0.0
484016008,20273,3520,85,84.9,14.74,0.36
484016009,25036,10783,107,69.69,30.01,0.3
484016010,14693,5464,70,72.64,27.01,0.35
484016011,7548,4113,0,64.73,35.27,0.0
484016012,32186,12901,68,71.28,28.57,0.15
484016013,6784,2239,0,75.19,24.81,0.0
484016014,10705,6092,0,63.73,36.27,0.0
484016015,10188,8975,30,53.08,46.76,0.16
484016016,16555,4375,0,79.1,20.9,0.0
484016017,45356,5679,0,88.87,11.13,0.0
484016018,7801,1676,6,82.26,17.67,0.06
484016019,13851,6217,0,69.02,30.98,0.0
484016020,23195,6712,0,77.56,22.44,0.0
484016021,9063,4406,0,67.29,32.71,0.0
484016022,17873,4175,12,81.02,18.93,0.05
484016023,6785,3630,0,65.15,34.85,0.0
484016024,17822,2738,0,86.68,13.32,0.0
484016025,33863,6631,0,83.62,16.38,0.0
484016026,3398,1244,0,73.2,26.8,0.0
484016027,4176,762,0,84.57,15.43,0.0
484016028,3590,1638,0,68.67,31.33,0.0
484016029,10120,2107,16,82.66,17.21,0.13
484016030,9056,2767,0,76.6,23.4,0.0
484016031,13337,2325,0,85.16,14.84,0.0
484016032,15831,5495,0,74.23,25.77,0.0
484016033,84246,41358,0,67.07,32.93,0.0
484016034,22263,8148,30,73.13,26.77,0.1
484016035,7522,4098,2,64.72,35.26,0.02
484016036,6252,1692,0,78.7,21.3,0.0
484016037,28291,13429,44,67.74,32.15,0.11
484016038,7886,1127,0,87.5,12.5,0.0
484016039,14159,4172,0,77.24,22.76,0.0
484016040,12544,3486,0,78.25,21.75,0.0
484016041,10377,3915,0,72.61,27.39,0.0
484016042,39533,28846,0,57.81,42.19,0.0
484016043,9114,3829,0,70.42,29.58,0.0
484016044,32175,17872,0,64.29,35.71,0.0
484016045,10500,4413,0,70.41,29.59,0.0
484016046,13438,6305,0,68.06,31.94,0.0
484016047,4894,851,0,85.19,14.81,0.0
484016048,12786,6085,0,67.75,32.25,0.0
484016049,69133,19685,54,77.79,22.15,0.06
484016050,124969,69268,39,64.33,35.65,0.02
484016051,586146,256333,0,69.57,30.43,0.0
484016052,6472,1496,0,81.22,18.78,0.0
484016053,31398,14211,0,68.84,31.16,0.0
484016054,27974,4614,0,85.84,14.16,0.0
484016055,5827,2307,0,71.64,28.36,0.0
484016056,15608,5268,0,74.77,25.23,0.0
484016057,6546,2450,0,72.77,27.23,0.0
484016058,6741,2688,0,71.49,28.51,0.0
484016059,22018,2693,0,89.1,10.9,0.0
484016060,14384,6623,0,68.47,31.53,0.0
484016061,11084,3787,18,74.44,25.43,0.12
484016062,20136,6517,0,75.55,24.45,0.0
484016063,31830,7511,0,80.91,19.09,0.0
484016064,69861,27815,70,71.47,28.46,0.07
484016065,13255,3363,0,79.76,20.24,0.0
484016066,19349,9892,0,66.17,33.83,0.0
484016067,63738,42045,0,60.25,39.75,0.0
484016068,11143,4353,0,71.91,28.09,0.0
484016069,10473,3480,0,75.06,24.94,0.0
484016070,21517,5620,0,79.29,20.71,0.0
484016071,7684,2869,0,72.81,27.19,0.0
484016072,48044,30136,0,61.45,38.55,0.0
484016073,43732,34444,0,55.94,44.06,0.0
484016074,12544,4896,16,71.86,28.05,0.09
484016075,10315,2456,0,80.77,19.23,0.0
484016076,39481,10215,0,79.45,20.55,0.0
484016077,17313,2506,0,87.36,12.64,0.0
484016078,7631,1373,0,84.75,15.25,0.0
484016079,49090,29633,0,62.36,37.64,0.0
484016080,25779,7384,10,77.71,22.26,0.03
484016081,25412,6209,0,80.36,19.64,0.0
484016082,22078,13089,8,62.77,37.21,0.02
484016083,10237,5273,0,66.0,34.0,0.0
484016084,11439,4085,0,73.69,26.31,0.0
484016085,82101,31995,17,71.95,28.04,0.01
484016086,15908,7744,0,67.26,32.74,0.0
484016087,13004,3316,0,79.68,20.32,0.0
484016088,9858,5037,18,66.1,33.78,0.12
484016089,8762,4024,0,68.53,31.47,0.0
484016090,24419,4064,0,85.73,14.27,0.0
484016091,4897,1509,10,76.32,23.52,0.16
484016092,7848,4436,0,63.89,36.11,0.0
484016093,3846,2057,4,65.11,34.82,0.07
484016094,23408,5245,0,81.69,18.31,0.0
484016095,17778,7934,0,69.14,30.86,0.0
484016096,10580,3673,0,74.23,25.77,0.0
484016097,12821,2051,0,86.21,13.79,0.0
484016098,5641,3019,9,65.07,34.83,0.1
484016099,227049,126597,28,64.2,35.79,0.01
484016100,15354,8042,0,65.63,34.37,0.0
484016101,12400,3415,0,78.41,21.59,0.0
484016102,14498,6432,0,69.27,30.73,0.0
484016103,19848,12209,0,61.91,38.09,0.0
484016104,50870,25730,0,66.41,33.59,0.0
484016105,126395,77627,0,61.95,38.05,0.0
484016106,2240,934,0,70.57,29.43,0.0
484016107,33440,15445,0,68.41,31.59,0.0
484016108,15426,2944,0,83.97,16.03,0.0
484016109,116947,39657,0,74.68,25.32,0.0
484017001,13071,4524,0,74.29,25.71,0.0
484017002,18559,6540,0,73.94,26.06,0.0
484017003,27140,11492,0,70.25,29.75,0.0
484017004,61896,27315,0,69.38,30.62,0.0
484017005,7932,1737,0,82.04,17.96,0.0
484017006,112821,72377,12,60.92,39.08,0.01
484017007,243979,131706,0,64.94,35.06,0.0
484017008,73665,32688,0,69.26,30.74,0.0
484017009,19091,5257,0,78.41,21.59,0.0
484017010,13357,4842,0,73.39,26.61,0.0
484017011,136032,78826,0,63.31,36.69,0.0
484017012,36585,20686,0,63.88,36.12,0.0
484017013,11421,5162,0,68.87,31.13,0.0
484017014,7439,2159,0,77.51,22.49,0.0
484017015,20558,6099,0,77.12,22.88,0.0
484017016,15975,3217,0,83.24,16.76,0.0
484017017,50877,16556,0,75.45,24.55,0.0
484017018,77818,43663,0,64.06,35.94,0.0
484017019,22529,5525,0,80.31,19.69,0.0
484017020,42491,12376,0,77.44,22.56,0.0
484017021,5760,1845,0,75.74,24.26,0.0
484017022,20073,2520,0,88.85,11.15,0.0
484017023,6413,1515,0,80.89,19.11,0.0
484017024,39841,12167,0,76.61,23.39,0.0
484017025,23963,9779,0,71.02,28.98,0.0
484017026,15439,3769,0,80.38,19.62,0.0
484017027,9343,3386,0,73.4,26.6,0.0
484017028,46737,23756,0,66.3,33.7,0.0
484017029,72312,32883,0,68.74,31.26,0.0
484017030,37979,17998,0,67.85,32.15,0.0
484017031,26586,9330,0,74.02,25.98,0.0
484017032,21627,4529,0,82.68,17.32,0.0
484018001,28226,8756,0,76.32,23.68,0.0
484018002,10017,5178,24,65.82,34.02,0.16
484018003,7498,3992,0,65.26,34.74,0.0
484018004,172039,91919,0,65.18,34.82,0.0
484018005,10614,1355,0,88.68,11.32,0.0
484018006,15137,14081,0,51.81,48.19,0.0
484018007,15313,3980,28,79.26,20.6,0.14
484018008,48463,15883,28,75.28,24.67,0.04
484018009,42854,2790,112,93.66,6.1,0.24
484018010,27828,5664,0,83.09,16.91,0.0
484018011,17601,6353,0,73.48,26.52,0.0
484018012,31245,10030,0,75.7,24.3,0.0
484018013,5422,2137,0,71.73,28.27,0.0
484018014,18337,5950,0,75.5,24.5,0.0
484018015,68101,24946,0,73.19,26.81,0.0
484018016,28972,8069,0,78.22,21.78,0.0
484018017,291084,128827,140,69.3,30.67,0.03
484018018,22090,7846,0,73.79,26.21,0.0
484018019,10402,3110,0,76.98,23.02,0.0
484019001,2227,739,0,75.08,24.92,0.0
484019002,2356,1016,0,69.87,30.13,0.0
484019003,1071,336,0,76.12,23.88,0.0
484019004,22008,13018,0,62.83,37.17,0.0
484019005,12597,5415,6,69.91,30.05,0.03
484019006,509610,141932,111,78.2,21.78,0.02
484019007,12856,2112,0,85.89,14.11,0.0
484019008,2504,1057,0,70.32,29.68,0.0
484019009,84521,35617,70,70.31,29.63,0.06
484019010,77888,26181,275,74.65,25.09,0.26
484019011,4062,3266,0,55.43,44.57,0.0
484019012,51095,17587,48,74.34,25.59,0.07
484019013,6581,3349,0,66.27,33.73,0.0
484019014,28081,7941,0,77.96,22.04,0.0
484019015,998,360,0,73.49,26.51,0.0
484019016,2052,1202,0,63.06,36.94,0.0
484019017,34875,5787,0,85.77,14.23,0.0
484019018,303349,93095,560,76.41,23.45,0.14
484019019,97316,34019,305,73.93,25.84,0.23
484019020,3526,1970,0,64.16,35.84,0.0
484019021,373973,106235,378,77.82,22.11,0.08
484019022,8689,5336,0,61.95,38.05,0.0
484019023,1361,447,0,75.28,24.72,0.0
484019024,5140,1075,0,82.7,17.3,0.0
484019025,74973,27149,0,73.42,26.58,0.0
484019026,508936,132576,88,79.32,20.66,0.01
484019027,1571,377,0,80.65,19.35,0.0
484019028,889,495,0,64.23,35.77,0.0
484019029,5197,1827,0,73.99,26.01,0.0
484019030,2737,497,0,84.63,15.37,0.0
484019031,357941,113189,175,75.95,24.02,0.04
484019032,3668,1678,0,68.61,31.39,0.0
484019033,64228,20210,0,76.07,23.93,0.0
484019034,3320,1798,0,64.87,35.13,0.0
484019035,1138,334,0,77.31,22.69,0.0
484019036,6476,1176,0,84.63,15.37,0.0
484019037,4741,1252,0,79.11,20.89,0.0
484019038,43994,22643,0,66.02,33.98,0.0
484019039,825255,310182,2691,72.51,27.25,0.24
484019040,689,217,0,76.05,23.95,0.0
484019041,100121,46970,404,67.88,31.85,0.27
484019042,3794,1524,0,71.34,28.66,0.0
484019043,1976,397,0,83.27,16.73,0.0
484019044,23304,11255,0,67.43,32.57,0.0
484019045,62367,24341,0,71.93,28.07,0.0
484019046,337305,74073,180,81.96,18.0,0.04
484019047,13277,2759,45,82.56,17.16,0.28
484019048,244053,61202,305,79.87,20.03,0.1
484019049,34099,12380,10,73.35,26.63,0.02
484019050,1107,443,0,71.42,28.58,0.0
484019051,2725,847,0,76.29,23.71,0.0
484020001,696,128,0,84.47,15.53,0.0
484020002,34380,10708,0,76.25,23.75,0.0
484020003,2387,120,0,95.21,4.79,0.0
484020004,969,129,0,88.25,11.75,0.0
484020005,12724,2459,0,83.8,16.2,0.0
484020006,15913,4376,0,78.43,21.57,0.0
484020007,1829,557,0,76.66,23.34,0.0
484020008,674,59,0,91.95,8.05,0.0
484020009,6323,521,0,92.39,7.61,0.0
484020010,11565,1897,0,85.91,14.09,0.0
484020011,957,333,0,74.19,25.81,0.0
484020012,9349,1763,0,84.13,15.87,0.0
484020013,2344,699,0,77.03,22.97,0.0
484020014,21637,6237,0,77.62,22.38,0.0
484020015,4686,671,0,87.47,12.53,0.0
484020016,8497,948,16,89.81,10.02,0.17
484020017,3023,583,0,83.83,16.17,0.0
484020018,632,120,0,84.04,15.96,0.0
484020019,2530,199,0,92.71,7.29,0.0
484020020,3413,1333,0,71.91,28.09,0.0
484020021,9872,4564,0,68.38,31.62,0.0
484020022,640,120,0,84.21,15.79,0.0
484020023,22719,4100,0,84.71,15.29,0.0
484020024,2921,660,0,81.57,18.43,0.0
484020025,8549,2711,0,75.92,24.08,0.0
484020026,7509,1413,0,84.16,15.84,0.0
484020027,1926,253,0,88.39,11.61,0.0
484020028,17554,5587,0,75.86,24.14,0.0
484020029,3835,325,0,92.19,7.81,0.0
484020030,7191,1534,0,82.42,17.58,0.0
484020031,6075,871,12,87.31,12.52,0.17
484020032,802,274,0,74.54,25.46,0.0
484020033,2226,691,0,76.31,23.69,0.0
484020034,1017,273,0,78.84,21.16,0.0
484020035,465,105,0,81.58,18.42,0.0
484020036,4931,311,0,94.07,5.93,0.0
484020037,3593,773,0,82.3,17.7,0.0
484020038,1282,577,0,68.96,31.04,0.0
484020039,54613,23214,0,70.17,29.83,0.0
484020040,5886,475,0,92.53,7.47,0.0
484020041,25903,5680,3,82.01,17.98,0.01
484020042,8413,1346,0,86.21,13.79,0.0
484020043,100611,11425,1407,88.69,10.07,1.24
484020044,26866,13888,0,65.92,34.08,0.0
484020045,6369,1515,2,80.76,19.21,0.03
484020046,2542,388,0,86.76,13.24,0.0
484020047,66,15,0,81.48,18.52,0.0
484020048,1306,90,0,93.55,6.45,0.0
484020049,1016,167,0,85.88,14.12,0.0
484020050,3390,264,0,92.78,7.22,0.0
484020051,4396,368,0,92.28,7.72,0.0
484020052,5312,677,0,88.7,11.3,0.0
484020053,1152,139,0,89.23,10.77,0.0
484020054,350,54,0,86.63,13.37,0.0
484020055,2836,900,0,75.91,24.09,0.0
484020056,1242,199,0,86.19,13.81,0.0
484020057,29724,8389,0,77.99,22.01,0.0
484020058,11601,1061,0,91.62,8.38,0.0
484020059,34325,14139,0,70.83,29.17,0.0
484020060,2279,195,0,92.12,7.88,0.0
484020061,2512,374,0,87.04,12.96,0.0
484020062,370,128,0,74.3,25.7,0.0
484020063,3822,468,0,89.09,10.91,0.0
484020064,7396,1087,0,87.19,12.81,0.0
484020065,851,213,0,79.98,20.02,0.0
484020066,4592,656,0,87.5,12.5,0.0
484020067,186089,82803,54,69.19,30.79,0.02
484020068,17795,5927,0,75.01,24.99,0.0
484020069,2750,302,0,90.1,9.9,0.0
484020070,5599,780,0,87.77,12.23,0.0
484020071,2045,1206,0,62.9,37.1,0.0
484020072,7327,734,0,90.89,9.11,0.0
484020073,24388,9691,0,71.56,28.44,0.0
484020074,443,13,0,97.15,2.85,0.0
484020075,2309,335,0,87.33,12.67,0.0
484020076,2889,473,0,85.93,14.07,0.0
484020077,3580,780,0,82.11,17.89,0.0
484020078,1132,170,0,86.94,13.06,0.0
484020079,64846,19220,12,77.13,22.86,0.01
484020080,1269,325,0,79.61,20.39,0.0
484020081,1375,486,0,73.89,26.11,0.0
484020082,3705,430,0,89.6,10.4,0.0
484020083,7797,3531,0,68.83,31.17,0.0
484020084,3479,679,0,83.67,16.33,0.0
484020085,24205,1720,0,93.37,6.63,0.0
484020086,750,198,0,79.11,20.89,0.0
484020087,3599,1878,0,65.71,34.29,0.0
484020088,2540,321,0,88.78,11.22,0.0
484020089,2092,197,0,91.39,8.61,0.0
484020090,5334,893,0,85.66,14.34,0.0
484020091,4419,1835,0,70.66,29.34,0.0
484020092,1524,254,0,85.71,14.29,0.0
484020093,416,104,0,80.0,20.0,0.0
484020094,1769,72,0,96.09,3.91,0.0
484020095,4400,111,0,97.54,2.46,0.0
484020096,595,156,0,79.23,20.77,0.0
484020097,1428,301,0,82.59,17.41,0.0
484020098,3837,346,0,91.73,8.27,0.0
484020099,278,103,0,72.97,27.03,0.0
484020100,249,144,0,63.36,36.64,0.0
484020101,692,51,0,93.14,6.86,0.0
484020102,4713,612,0,88.51,11.49,0.0
484020103,4060,1976,0,67.26,32.74,0.0
484020104,2420,247,0,90.74,9.26,0.0
484020105,7195,426,0,94.41,5.59,0.0
484020106,236,13,0,94.78,5.22,0.0
484020107,20009,6222,0,76.28,23.72,0.0
484020108,2439,389,0,86.24,13.76,0.0
484020109,8824,2469,0,78.14,21.86,0.0
484020110,1587,29,0,98.21,1.79,0.0
484020111,4144,689,0,85.74,14.26,0.0
484020112,2252,320,0,87.56,12.44,0.0
484020113,2925,235,0,92.56,7.44,0.0
484020114,502,172,0,74.48,25.52,0.0
484020115,7474,2613,0,74.1,25.9,0.0
484020116,3742,386,0,90.65,9.35,0.0
484020117,2044,169,0,92.36,7.64,0.0
484020118,2082,309,0,87.08,12.92,0.0
484020119,440,295,0,59.86,40.14,0.0
484020120,188,108,0,63.51,36.49,0.0
484020121,543,53,0,91.11,8.89,0.0
484020122,563,90,0,86.22,13.78,0.0
484020123,2397,432,0,84.73,15.27,0.0
484020124,17321,2349,0,88.06,11.94,0.0
484020125,10953,670,0,94.24,5.76,0.0
484020126,4958,439,0,91.87,8.13,0.0
484020127,1116,135,0,89.21,10.79,0.0
484020128,1047,244,0,81.1,18.9,0.0
484020129,306,50,0,85.96,14.04,0.0
484020130,4610,542,0,89.48,10.52,0.0
484020131,9964,1378,4,87.82,12.15,0.04
484020132,1064,286,0,78.81,21.19,0.0
484020133,3660,251,3,93.51,6.41,0.08
484020134,26981,1492,0,94.76,5.24,0.0
484020135,7477,757,0,90.81,9.19,0.0
484020136,11658,363,0,96.98,3.02,0.0
484020137,3306,116,0,96.61,3.39,0.0
484020138,320,128,0,71.43,28.57,0.0
484020139,1825,346,0,84.06,15.94,0.0
484020140,653,152,0,81.12,18.88,0.0
484020141,7401,1303,0,85.03,14.97,0.0
484020142,766,75,0,91.08,8.92,0.0
484020143,8264,1147,0,87.81,12.19,0.0
484020144,902,123,0,88.0,12.0,0.0
484020145,4129,1043,0,79.83,20.17,0.0
484020146,2680,100,0,96.4,3.6,0.0
484020147,326,52,0,86.24,13.76,0.0
484020148,2023,155,0,92.88,7.12,0.0
484020149,1638,376,0,81.33,18.67,0.0
484020150,11163,2677,0,80.66,19.34,0.0
484020151,298,14,0,95.51,4.49,0.0
484020152,1849,532,0,77.66,22.34,0.0
484020153,4257,646,0,86.82,13.18,0.0
484020154,2163,160,0,93.11,6.89,0.0
484020155,946,109,0,89.67,10.33,0.0
484020156,3030,623,2,82.9,17.05,0.05
484020157,11627,5158,0,69.27,30.73,0.0
484020158,2064,141,0,93.61,6.39,0.0
484020159,5113,423,0,92.36,7.64,0.0
484020160,1154,275,0,80.76,19.24,0.0
484020161,2547,181,0,93.37,6.63,0.0
484020162,1651,395,0,80.69,19.31,0.0
484020163,1206,342,0,77.91,22.09,0.0
484020164,2263,610,0,78.77,21.23,0.0
484020165,1362,267,0,83.61,16.39,0.0
484020166,10017,1233,2,89.02,10.96,0.02
484020167,2064,76,0,96.45,3.55,0.0
484020168,804,131,0,85.99,14.01,0.0
484020169,2845,1260,0,69.31,30.69,0.0
484020170,3536,166,0,95.52,4.48,0.0
484020171,15722,2159,0,87.93,12.07,0.0
484020172,329,80,0,80.44,19.56,0.0
484020173,3336,1210,0,73.38,26.62,0.0
484020174,1256,146,0,89.59,10.41,0.0
484020175,2211,430,0,83.72,16.28,0.0
484020176,7343,2713,0,73.02,26.98,0.0
484020177,4747,1946,0,70.92,29.08,0.0
484020178,1331,116,0,91.98,8.02,0.0
484020179,1907,416,0,82.09,17.91,0.0
484020180,384,69,0,84.77,15.23,0.0
484020181,2029,127,0,94.11,5.89,0.0
484020182,1321,145,0,90.11,9.89,0.0
484020183,114393,43704,0,72.36,27.64,0.0
484020184,7663,1276,0,85.73,14.27,0.0
484020185,423,98,0,81.19,18.81,0.0
484020186,1619,137,3,92.04,7.79,0.17
484020187,8475,1101,0,88.5,11.5,0.0
484020188,3060,51,0,98.36,1.64,0.0
484020189,18485,3760,28,82.99,16.88,0.13
484020190,242,54,0,81.76,18.24,0.0
484020191,1317,206,0,86.47,13.53,0.0
484020192,2458,346,0,87.66,12.34,0.0
484020193,1217,152,0,88.9,11.1,0.0
484020194,898,158,0,85.04,14.96,0.0
484020195,340,67,0,83.54,16.46,0.0
484020196,2651,638,0,80.6,19.4,0.0
484020197,26841,2901,0,90.25,9.75,0.0
484020198,426,66,0,86.59,13.41,0.0
484020199,2990,673,1,81.6,18.37,0.03
484020200,1744,130,0,93.06,6.94,0.0
484020201,4100,456,20,89.6,9.97,0.44
484020202,3295,244,0,93.11,6.89,0.0
484020203,598,36,0,94.32,5.68,0.0
484020204,16070,827,9,95.06,4.89,0.05
484020205,2101,318,0,86.85,13.15,0.0
484020206,16623,2390,0,87.43,12.57,0.0
484020207,5924,956,0,86.1,13.9,0.0
484020208,526,81,0,86.66,13.34,0.0
484020209,5230,521,0,90.94,9.06,0.0
484020210,3170,239,0,92.99,7.01,0.0
484020211,3013,95,0,96.94,3.06,0.0
484020212,3974,192,0,95.39,4.61,0.0
484020213,1863,170,0,91.64,8.36,0.0
484020214,622,206,0,75.12,24.88,0.0
484020215,1121,116,0,90.62,9.38,0.0
484020216,2865,296,0,90.64,9.36,0.0
484020217,401,143,0,73.71,26.29,0.0
484020218,2286,379,0,85.78,14.22,0.0
484020219,2440,240,0,91.04,8.96,0.0
484020220,1295,198,0,86.74,13.26,0.0
484020221,1242,176,0,87.59,12.41,0.0
484020222,387,40,0,90.63,9.37,0.0
484020223,533,111,0,82.76,17.24,0.0
484020224,5467,423,0,92.82,7.18,0.0
484020225,2767,204,0,93.13,6.87,0.0
484020226,14691,3610,0,80.27,19.73,0.0
484020227,733,76,0,90.61,9.39,0.0
484020228,8777,266,0,97.06,2.94,0.0
484020229,651,280,0,69.92,30.08,0.0
484020230,2867,322,0,89.9,10.1,0.0
484020231,17999,4134,0,81.32,18.68,0.0
484020232,1558,157,0,90.85,9.15,0.0
484020233,6853,275,0,96.14,3.86,0.0
484020234,3527,285,0,92.52,7.48,0.0
484020235,1160,201,0,85.23,14.77,0.0
484020236,1242,323,0,79.36,20.64,0.0
484020237,865,129,0,87.02,12.98,0.0
484020238,839,161,0,83.9,16.1,0.0
484020239,2387,320,0,88.18,11.82,0.0
484020240,916,118,0,88.59,11.41,0.0
484020241,9163,3143,0,74.46,25.54,0.0
